row	rank	word	english	cefrLevel	source	flags
1206	1219	lose	free/loose/slack	UNSET	UNSET	
1207	1220	maritim	maritime	UNSET	UNSET	
1208	1221	unheimlich	scary/uncanny/weird	B1	UNSET	
1209	1222	verhältnismäßig	commensurate/comparatively/relatively	C1	UNSET	
1210	1223	verletzt	hurt/injured/offended	A1	UNSET	
1211	1224	vielschichtig	complex	UNSET	UNSET	
1212	1225	ausgebaut	expanded/developed	UNSET	UNSET	
1213	1226	begabt	gifted/talented	C1	UNSET	
1214	1227	ethnisch	ethnic/ethnical	UNSET	UNSET	
1215	1228	langlebig	durable/long-lived	B2	UNSET	
1216	1229	modular	modular	UNSET	UNSET	
1217	1230	obligatorisch	compulsory/obligatory	B2	UNSET	
1218	1231	universell	universal	B2	UNSET	
1219	1232	unterirdisch	subterranean/subterraneous/underground	C1	UNSET	
1220	1233	unverwechselbar	unique/unmistakable	UNSET	UNSET	
1221	1234	verheerend	devastating/disastrous/horrible	UNSET	UNSET	
1222	1235	bedeckt	overcast	UNSET	UNSET	
1223	1236	bestanden	passed/stood	B1	UNSET	
1224	1237	farbenfroh	colourful	B2	UNSET	
1225	1238	farblich	colour-related/in terms of colour	C1	UNSET	
1226	1239	fristgerecht	on time/timely	UNSET	UNSET	
1227	1240	gesellig	sociable / convivial / companionable	B2	UNSET	
1228	1241	hochauflösend	high-resolution	UNSET	UNSET	
1229	1242	hybrid	hybrid	UNSET	UNSET	
1230	1243	schief	not straight/oblique	B1	UNSET	
1231	1244	umgerechnet	converted/equivalent to	UNSET	UNSET	
1232	1245	ungewollt	unintended/unwanted	UNSET	UNSET	
1233	1246	vorbeugend	precautionary/preventive	UNSET	UNSET	
1234	1247	düster	dark/dim/dismal	B2	UNSET	
1235	1248	ehrgeizig	ambitious	C1	UNSET	
1236	1249	geräumig	roomy/spacious	UNSET	UNSET	
1237	1250	geschäftsführend	acting/executive/managing	UNSET	UNSET	
1238	1251	irisch	Irish	UNSET	UNSET	
1239	1252	luxuriös	luxurious	C1	UNSET	
1240	1253	nativ	native	UNSET	UNSET	
1241	1254	rechtmäßig	justifiable/lawful/legal	UNSET	UNSET	
1242	1255	süddeutsch	South German	UNSET	UNSET	
1243	1256	unerlaubt	unauthorised/unlawful	UNSET	UNSET	
1244	1257	verzweifelt	despairing/desperate/frantic	B2	UNSET	
1245	1258	berufsbildend	vocational	UNSET	UNSET	
1246	1259	fachspezifisch	subject-specific	UNSET	UNSET	
1247	1260	fett	bold/fat/fertile	A2	UNSET	
1248	1261	gefälscht	counterfeit/forged	UNSET	UNSET	
1249	1262	gefragt	in demand	B2	UNSET	
1250	1263	giftig	poisonous/toxic	B1	UNSET	
1251	1264	hartnäckig	stubborn / persistent / tenacious	B2	UNSET	
1252	1265	informell	informal	C1	UNSET	
1253	1266	intakt	intact	B2	UNSET	
1254	1267	landschaftlich	regional/scenic	UNSET	UNSET	
1255	1268	lebenswert	worth living	B2	UNSET	
1256	1269	mental	mental	B2	UNSET	
1257	1270	modisch	fashionable/smart/trendy	UNSET	UNSET	
1258	1271	ukrainisch	Ukrainian	B1	UNSET	
1259	1272	unentgeltlich	free/gratuitous	B2	UNSET	
1260	1273	vollwertig	full-fledged/fully-fledged	UNSET	UNSET	
1261	1274	angewiesen	dependent	B2	UNSET	
1262	1275	endlos	endless/never-ending	UNSET	UNSET	
1263	1276	klimatisch	climatic/climatical/climatically	C1	UNSET	
1264	1277	lückenlos	complete	C1	UNSET	
1265	1278	optimistisch	optimistic	B1	UNSET	
1266	1279	seltsam	strange / odd / peculiar	B1	UNSET	
1267	1280	sommerlich	summerlike/summery	UNSET	UNSET	
1268	1281	überschüssig	excess/excessive/surplus	B2	UNSET	
1269	1282	unvollständig	incomplete	C1	UNSET	
1270	1283	angebracht	appropriate/suitable	B2	UNSET	
1271	1284	dumm	dumb/stupid	A2	UNSET	
1272	1285	elterlich	parental	UNSET	UNSET	
1273	1286	formlos	informal/shapeless	UNSET	UNSET	
1274	1287	gekonnt	skilful	UNSET	UNSET	
1275	1288	geschichtlich	historical	UNSET	UNSET	
1276	1289	spirituell	spiritual	UNSET	UNSET	
1277	1290	unglücklich	unhappy	A2	UNSET	
1278	1291	würdig	worthy	UNSET	UNSET	
1279	1292	angesagt	fashionable/trendy	B1	UNSET	
1280	1293	australisch	Australian	UNSET	UNSET	
1281	1294	erfrischend	refreshing	UNSET	UNSET	
1282	1295	ergonomisch	ergonomic	UNSET	UNSET	
1283	1296	erwünscht	desirable/desired/wanted	UNSET	UNSET	
1284	1297	finnisch	Finnish	A1	UNSET	
1285	1298	funktionell	functional	UNSET	UNSET	
1286	1299	horizontal	horizontal	UNSET	UNSET	
1287	1300	kollektiv	collective	C1	UNSET	
1288	1301	kurzweilig	entertaining	C1	UNSET	
1289	1302	luftig	airy/breezy	UNSET	UNSET	
1290	1303	lukrativ	lucrative/profitable	B2	UNSET	
1291	1304	mühelos	effortless	UNSET	UNSET	
1292	1305	schlau	clever/cunning/leery	C1	UNSET	
1293	1306	synthetisch	synthetic	C1	UNSET	
1294	1307	taktisch	tactical	UNSET	UNSET	
1295	1308	übertragen	figurative	UNSET	UNSET	
1296	1309	versichert	insured	A2	UNSET	
1297	1310	wörtlich	literal/verbatim	B2	UNSET	
1298	1311	abrufbar	retrievable/on demand	UNSET	UNSET	
1299	1312	bayrisch	Bavarian	UNSET	UNSET	
1300	1313	bilateral	bilateral	UNSET	UNSET	
1301	1314	denkmalgeschützt	heritage-protected/listed	UNSET	UNSET	
1302	1315	dezent	discreet/restrained/unobtrusive	UNSET	UNSET	
1303	1316	lutherisch	Lutheran	UNSET	UNSET	
1304	1317	ostdeutsch	East German	UNSET	UNSET	
1305	1318	übertragbar	transferable	UNSET	UNSET	
1306	1319	ungewohnt	unusual	C1	UNSET	
1307	1320	wundervoll	delightful/marvellous/wonderful	B2	UNSET	
1308	1321	abenteuerlich	adventurous	B2	UNSET	
1309	1322	fahrlässig	careless/negligent/reckless	B2	UNSET	
1310	1323	finanziert	financed/funded	UNSET	UNSET	
1311	1324	frühkindlich	early childhood	UNSET	UNSET	
1312	1325	gegnerisch	opposing	UNSET	UNSET	
1313	1326	nennenswert	appreciable/significantly	UNSET	UNSET	
1314	1327	schräg	slanting / at an angle / crooked; (colloq.) odd, offbeat	UNSET	UNSET	
1315	1329	tiefgreifend	profound	UNSET	UNSET	
1316	1330	unermüdlich	indefatigable/tireless	C1	UNSET	
1317	1331	angeboren	congenital/innate	C1	UNSET	
1318	1332	kurios	curious	B2	UNSET	
1319	1333	prägnant	pithy/succinct	C1	UNSET	
1320	1334	rückläufig	declining / falling / downward	UNSET	UNSET	
1321	1335	tragisch	tragic	UNSET	UNSET	
1322	1336	ungarisch	Hungarian	UNSET	UNSET	
1323	1337	ungenutzt	unused	UNSET	UNSET	
1324	1338	behutsam	cautious	C1	UNSET	
1325	1339	gesucht	sought-after / in demand; (police) wanted	UNSET	UNSET	
1326	1340	hektisch	hectic	A2	UNSET	
1327	1341	liberal	liberal	B1	UNSET	
1328	1342	skandinavisch	Scandinavian	UNSET	UNSET	
1329	1343	spielend	effortless/hands down	UNSET	UNSET	
1330	1344	zurückhaltend	reserved / restrained / discreet	B2	UNSET	
1331	1345	ausgestellt	exhibited/issued	B1	UNSET	
1332	1346	bürokratisch	bureaucratic/red tape	UNSET	UNSET	
1333	1347	dreitägig	three-day	UNSET	UNSET	
1334	1348	erfolglos	unsuccessful	B1	UNSET	
1335	1349	geschrieben	written	UNSET	UNSET	
1336	1350	kostbar	precious/valuable	C1	UNSET	
1337	1351	lebensbedrohlich	life-threatening	UNSET	UNSET	
1338	1352	logistisch	logistical	UNSET	UNSET	
1339	1353	mehrsprachig	multilingual	C1	UNSET	
1340	1354	mexikanisch	Mexican	A1	UNSET	
1341	1355	obig	above/above-mentioned/abovementioned	UNSET	UNSET	
1342	1356	quadratisch	square; (maths) quadratic	B2	UNSET	
1343	1357	sekundär	secondary	C1	UNSET	
1344	1358	verboten	forbidden / prohibited	A1	UNSET	
1345	1359	vertikal	upright/vertical	UNSET	UNSET	
1346	1360	vorteilhaft	advantageous	C1	UNSET	
1347	1361	blutig	bloody/rare	UNSET	UNSET	
1348	1362	fliegend	flying	UNSET	UNSET	
1349	1363	gelassen	calm/serene	B1	UNSET	
1350	1364	klimafreundlich	climate-friendly	B1	UNSET	
1351	1365	mehrtägig	multi-day	UNSET	UNSET	
1352	1366	sachgerecht	appropriate	UNSET	UNSET	
1353	1367	störend	annoying/bothering/disruptive	UNSET	UNSET	
1354	1368	tragbar	bearable/portable/wearable	UNSET	UNSET	
1355	1369	unberührt	unspoiled/unspoilt/untouched	UNSET	UNSET	
1356	1370	unübersichtlich	confusing/unclear	UNSET	UNSET	
1357	1371	vergessen	forgotten	UNSET	UNSET	
1358	1372	winterlich	wintry	UNSET	UNSET	
1359	1373	bilingual	bilingual	B2	UNSET	
1360	1374	fehlerfrei	accurate/faultless/flawless	B2	UNSET	
1361	1375	gotisch	Gothic	UNSET	UNSET	
1362	1376	handlich	habile/handy/manageable	UNSET	UNSET	
1363	1377	kreisfrei	(town) independent of a rural district / unitary-authority	UNSET	UNSET	
1364	1378	magnetisch	magnetic	UNSET	UNSET	
1365	1379	preisgekrönt	award-winning/prize-winning/prizewinning	UNSET	UNSET	
1366	1380	urheberrechtlich	by copyright	UNSET	UNSET	
1367	1381	verfassungsrechtlich	constitutional/constitutionally	UNSET	UNSET	
1368	1382	vorig	previous	UNSET	UNSET	
1369	1383	zahnärztlich	dental	UNSET	UNSET	
1370	1384	zauberhaft	enchanting/magical	UNSET	UNSET	
1371	1385	zweistellig	double-digit	UNSET	UNSET	
1372	1386	angestellt	employed	B2	UNSET	
1373	1387	elektromagnetisch	electromagnetic	UNSET	UNSET	
1374	1388	erschreckend	alarming/frightening/horrific	B2	UNSET	
1375	1389	fundamental	fundamental	C1	UNSET	
1376	1390	geografisch	geographical	C1	UNSET	
1377	1391	innerstädtisch	inner-city	UNSET	UNSET	
1378	1392	sichtlich	obvious	C1	UNSET	
1379	1393	überragend	outstanding	UNSET	UNSET	
1380	1394	unabdingbar	inalienable/indispensable	UNSET	UNSET	
1381	1395	vorausschauend	forward-looking	UNSET	UNSET	
1382	1396	abgelaufen	expired/finished/worn-down	UNSET	UNSET	
1383	1397	ägyptisch	Egyptian	UNSET	UNSET	
1384	1398	aufgeschlossen	broad-minded/open/open-minded	C1	UNSET	
1385	1399	federführend	leading	UNSET	UNSET	
1386	1400	formell	formal	A1	UNSET	
1387	1401	fortschrittlich	progressive/advanced	UNSET	UNSET	
1388	1402	gefertigt	manufactured/crafted	UNSET	UNSET	
1389	1403	gewinnbringend	profitable	UNSET	UNSET	
1390	1404	großformatig	large-format	B2	UNSET	
1391	1405	haltbar	durable; (food) keeps well, non-perishable	B1	UNSET	
1392	1406	rau	rough	B2	UNSET	
1393	1407	reif	mature/ripe	B1	UNSET	
1394	1408	sinnlich	sensual/sensuous; (tech.) sensory	UNSET	UNSET	
1395	1409	unbemerkt	unnoticed	UNSET	UNSET	
1396	1410	unberechtigt	unauthorised/unjustified	UNSET	UNSET	
1397	1411	wechselseitig	mutual/reciprocal	UNSET	UNSET	
1398	1412	zoologisch	zoological	UNSET	UNSET	
1399	1413	aromatisch	aromatic/flavourful	C1	UNSET	
1400	1414	bescheiden	humble/modest	C1	UNSET	
