row	rank	word	english	cefrLevel	source	flags
8845	8907	vorspanisch	pre-Hispanic	UNSET	UNSET	
8846	8908	vorvorletzt	third from last	UNSET	UNSET	
8847	8909	vorzeitlich	archaic/prehistoric	UNSET	UNSET	
8848	8910	wachsartig	waxy	UNSET	UNSET	
8849	8911	waffenfähig	weapons-grade (uranium/plutonium)	UNSET	UNSET	
8850	8912	waffentechnisch	weapons-technical	UNSET	UNSET	
8851	8913	wahhabitisch	Wahhabi/Wahhabite	UNSET	UNSET	
8852	8914	wahrheitsgetreu	truthful	UNSET	UNSET	
8853	8915	wahrheitswidrig	untruthful	UNSET	UNSET	
8854	8916	waldarm	sparsely wooded	UNSET	UNSET	
8855	8917	waldbewachsen	forested	UNSET	UNSET	
8856	8918	waldfrei	free of forest	UNSET	UNSET	
8857	8919	waldig	wooded/forested	UNSET	UNSET	
8858	8920	wallartig	rampart-like	UNSET	UNSET	
8859	8921	walnussgroß	walnut-sized	UNSET	UNSET	
8860	8922	wanderfreundlich	hiker-friendly	UNSET	UNSET	
8861	8923	wankelmütig	fickle/inconstant	UNSET	UNSET	
8862	8924	waschmaschinenfest	machine washable	UNSET	UNSET	
8863	8925	wasserabstoßend	water repellent	UNSET	UNSET	
8864	8926	wasserbaulich	hydraulic engineering	UNSET	UNSET	
8865	8927	wasserlos	waterless	UNSET	UNSET	
8866	8928	wasserstoffhaltig	containing hydrogen	UNSET	UNSET	
8867	8929	wechselfeucht	alternately wet and dry	UNSET	UNSET	
8868	8930	wehleidig	self-pitying	UNSET	UNSET	
8869	8931	wehrtechnisch	defence-technology-related	UNSET	UNSET	
8870	8932	weichgekocht	soft-boiled	UNSET	UNSET	
8871	8933	weinselig	merry with wine	UNSET	UNSET	
8872	8934	weißgekachelt	white-tiled	UNSET	UNSET	
8873	8935	weitflächig	extensive/widespread	UNSET	UNSET	
8874	8936	weitschweifig	long-winded, rambling, verbose	UNSET	UNSET	
8875	8937	wellenlos	waveless/without waves	UNSET	UNSET	
8876	8938	welsch	(dated, often pejorative) Italian/French; in Switzerland: French-speaking	UNSET	UNSET	
8877	8939	welthistorisch	world-historical	UNSET	UNSET	
8878	8940	werktätig	working/labour	UNSET	UNSET	
8879	8941	wertbeständig	stable in value	UNSET	UNSET	
8880	8942	wertkonservativ	value-conservative	UNSET	UNSET	
8881	8943	wesensfremd	different in nature	UNSET	UNSET	
8882	8944	westslawisch	West Slavic	UNSET	UNSET	
8883	8945	wettkampfmäßig	competitive	UNSET	UNSET	
8884	8946	wichtigtuerisch	officious/pompous/portentous	UNSET	UNSET	
8885	8947	widerborstig	rebellious/unruly	UNSET	UNSET	
8886	8948	widernatürlich	unnatural	UNSET	UNSET	
8887	8949	widerspruchslos	without arguing	UNSET	UNSET	
8888	8950	widerwärtig	awful/distasteful	UNSET	UNSET	
8889	8951	wiederbeschreibbar	rewritable	UNSET	UNSET	
8890	8952	wiedervereint	reunited	UNSET	UNSET	
8891	8953	wienerisch	Viennese	UNSET	UNSET	
8892	8954	wieselflink	quick as lightning/very nimble	UNSET	UNSET	
8893	8955	windschief	crooked/askew	UNSET	UNSET	
8894	8956	windungsreich	winding/sinuous	UNSET	UNSET	
8895	8957	winkelförmig	angular	UNSET	UNSET	
8896	8958	wirklichkeitsfern	out of touch with reality	UNSET	UNSET	
8897	8959	wischfest	smudge-proof, smudge-resistant	UNSET	UNSET	
8898	8960	wissenschaftsgeschichtlich	history-of-science-related	UNSET	UNSET	
8899	8961	wissenschaftstheoretisch	philosophy-of-science-related	UNSET	UNSET	
8900	8962	witterungsfest	weatherproof	UNSET	UNSET	
8901	8963	wohlbegründet	well-founded	UNSET	UNSET	
8902	8964	wohlerzogen	well-behaved	UNSET	UNSET	
8903	8965	wohlfahrtsstaatlich	welfare state	UNSET	UNSET	
8904	8966	wohlfundiert	well-founded	UNSET	UNSET	
8905	8967	wohlgemeint	well-meant	UNSET	UNSET	
8906	8968	wohlmeinend	well-meaning	UNSET	UNSET	
8907	8969	wolkenfrei	cloud-free	UNSET	UNSET	
8908	8970	wolkenverhangen	cloudy	UNSET	UNSET	
8909	8971	wolkig	cloudy	UNSET	UNSET	
8910	8972	wollen	woollen (made of wool) — and mark it as the adjective, distinct from the modal verb wollen	UNSET	UNSET	
8911	8973	wortgetreu	literal	UNSET	UNSET	
8912	8974	würfelförmig	cube-shaped, cubic	UNSET	UNSET	
8913	8975	wurzellos	rootless	UNSET	UNSET	
8914	8976	wuselig	bustling/swarming	UNSET	UNSET	
8915	8977	wüstenähnlich	desert-like	UNSET	UNSET	
8916	8978	wüstenartig	desertlike	UNSET	UNSET	
8917	8979	wutschnaubend	fuming with rage	UNSET	UNSET	
8918	8980	wutverzerrt	distorted with rage	UNSET	UNSET	
8919	8981	xerophil	xerophilous	UNSET	UNSET	
8920	8982	zähfließend	sluggish/slow-moving; viscous	UNSET	UNSET	
8921	8983	zahlentheoretisch	number-theoretical	UNSET	UNSET	
8922	8984	zahlungsunwillig	unwilling to pay	UNSET	UNSET	
8923	8985	zahlungswillig	willing to pay	UNSET	UNSET	
8924	8986	zähneklappernd	with chattering teeth	UNSET	UNSET	
8925	8987	zapfenartig	cone-shaped	UNSET	UNSET	
8926	8988	zapotekisch	Zapotec	UNSET	UNSET	
8927	8989	zappelig	fidgety	UNSET	UNSET	
8928	8990	zartbitter	dark (chocolate)/bittersweet	UNSET	UNSET	
8929	8991	zehnmonatig	ten-month	UNSET	UNSET	
8930	8992	zehnprozentig	ten per cent	UNSET	UNSET	
8931	8993	zehnseitig	ten-page/ten-sided	UNSET	UNSET	
8932	8994	zehnstellig	ten-digit	UNSET	UNSET	
8933	8995	zehnstündig	ten-hour	UNSET	UNSET	
8934	8997	zehnteilig	ten-part	UNSET	UNSET	
8935	8998	zellbasiert	cell-based	UNSET	UNSET	
8936	8999	zeltartig	tent-like	UNSET	UNSET	
8937	9000	zentralasiatisch	Central Asian	UNSET	UNSET	
8938	9001	zentrifugal	centrifugal	UNSET	UNSET	
8939	9002	zeremoniell	ceremonial	UNSET	UNSET	
8940	9003	zerfleddert	tattered	UNSET	UNSET	
8941	9004	zeugungsunfähig	infertile, sterile (unable to father a child)	UNSET	UNSET	
8942	9005	ziegelrot	brick-red	UNSET	UNSET	
8943	9006	zinnenbewehrt	battlemented/crenellated	UNSET	UNSET	
8944	9007	zirkadian	circadian	UNSET	UNSET	
8945	9008	zitronengelb	citreous/lemon/lemon yellow	UNSET	UNSET	
8946	9009	zitronig	lemony	UNSET	UNSET	
8947	9010	zoogeographisch	zoogeographical	UNSET	UNSET	
8948	9011	zornerfüllt	filled with rage	UNSET	UNSET	
8949	9012	zotig	smutty	UNSET	UNSET	
8950	9013	zuckerarm	low-sugar, low in sugar	UNSET	UNSET	
8951	9014	zudringlich	intrusive/pushy	UNSET	UNSET	
8952	9015	zugetan	fond of/devoted to	UNSET	UNSET	
8953	9016	zugfest	resistant to tensile stress, of high tensile strength	UNSET	UNSET	
8954	9017	zündfähig	ignitable	UNSET	UNSET	
8955	9018	zungenförmig	linguiform/tongue-shaped	UNSET	UNSET	
8956	9019	zurechnungsfähig	accountable/sane	UNSET	UNSET	
8957	9020	zusammengebrochen	broken down/collapsed/crashed	B2	UNSET	
8958	9021	zusammengeschnürt	bound together	UNSET	UNSET	
8959	9022	zusammenhanglos	incoherent	UNSET	UNSET	
8960	9023	zustimmungsfähig	acceptable, likely to win approval/consent	UNSET	UNSET	
8961	9024	zwanzigköpfig	twenty-member	UNSET	UNSET	
8962	9025	zweiblättrig	two-leaved	UNSET	UNSET	
8963	9026	zweieiig	fraternal (twins)/dizygotic	UNSET	UNSET	
8964	9027	zweigeschlechtlich	hermaphroditic, monoecious (biology); having both sexes	UNSET	UNSET	
8965	9028	zweihändig	two-handed	UNSET	UNSET	
8966	9029	zweihundertst	two hundredth	UNSET	UNSET	
8967	9030	zweikeimblättrig	dicotyledonous	UNSET	UNSET	
8968	9031	zweiköpfig	two-headed	UNSET	UNSET	
8969	9032	zweimotorig	twin-engine	UNSET	UNSET	
8970	9033	zweischiffig	two-aisled (of a church/nave)	UNSET	UNSET	
8971	9034	zweiwertig	divalent/bivalent	UNSET	UNSET	
8972	9035	zwiespältig	ambivalent/conflicting	UNSET	UNSET	
8973	9036	zwittrig	hermaphroditic	UNSET	UNSET	
8974	9037	zwölfbändig	twelve-volume	UNSET	UNSET	
8975	9038	zwölfeckig	dodecagonal	UNSET	UNSET	
8976	9039	zwölfseitig	twelve-page; (geometry) twelve-sided	UNSET	UNSET	
8977	9040	zwölfstellig	twelve-digit	UNSET	UNSET	
8978	9041	zwölfwöchig	twelve-week	UNSET	UNSET	
8979	9042	vorausgesetzt	presupposed/provided that	C1	vielfalt-c1.1	
8980	9043	vorwurfsvoll	reproachful	C1	vielfalt-c1.1	
8981	9044	hetero	heterosexual/straight	C1	vielfalt-c1.1	
8982	9045	diszipliniert	disciplined	C1	vielfalt-c1.1	
8983	9046	distanziert	distant/detached	C1	vielfalt-c1.1	
8984	9047	involviert	involved	C1	vielfalt-c1.1	
8985	9048	inspirierend	inspiring	C1	vielfalt-c1.1	
8986	9049	verlockend	tempting/alluring	C1	vielfalt-c1.1	
8987	9050	zunehmend	increasing	B2	vielfalt-c1.1	
8988	9051	abschließend	concluding/final	C1	vielfalt-c1.1	
8989	9052	mangelnd	lacking/insufficient	B2	vielfalt-c1.1	
8990	9053	erniedrigend	humiliating/degrading	C1	vielfalt-c1.1	
8991	9054	konkurrierend	competing/rival	C1	vielfalt-c1.1	
8992	9055	unterrepräsentiert	underrepresented	C1	vielfalt-c1.1	
8993	9056	inklusiv	inclusive	A2	vielfalt-c1.1	
8994	9057	linkshändig	left-handed	C1	vielfalt-c1.1	
8995	9058	angenommen	supposed (conjunction); adopted (participle)	C1	vielfalt-c1.1	
8996	9059	zugeschnitten	tailored (auf + Akk.)	C1	vielfalt-c1.1	
8997	9060	mehrmals	several times	A2	vielfalt-c1.1	
8998	9061	erstmals	for the first time	C1	vielfalt-c1.1	
8999	9062	anlässlich	on the occasion of	B2	vielfalt-c1.1	
9000	9063	angesichts	in view of	B2	vielfalt-c1.1	
9001	9064	mangels	for lack of	C1	vielfalt-c1.1	
9002	9065	zumal	especially since	C1	vielfalt-c1.1	
9003	9066	zweifellos	undoubtedly	C1	vielfalt-c1.1	
9004	9067	zwischendurch	in between/from time to time	B2	vielfalt-c1.1	
9005	9068	folgendermaßen	as follows	C1	vielfalt-c1.1	
9006	9069	wobei	whereby/although	C1	vielfalt-c1.1	
9007	9070	nichtsdestotrotz	nevertheless	C1	vielfalt-c1.1	
9008	9071	oftmals	often/frequently	B2	vielfalt-c1.1	
9009	9072	weiterhin	still/furthermore	B2	vielfalt-c1.1	
9010	9073	inwieweit	to what extent	C1	vielfalt-c1.1	
9011	9074	entgegen	contrary to/against	C1	vielfalt-c1.1	
9012	9075	wohingegen	whereas	C1	vielfalt-c1.1	
9013	9076	demgegenüber	by contrast	C1	vielfalt-c1.1	
9014	9077	somit	therefore/thus	C1	vielfalt-c1.1	
9015	9078	womit	whereby/with which	C1	vielfalt-c1.1	
9016	9079	letztlich	ultimately	C1	vielfalt-c1.1	
9017	9080	wodurch	through which/whereby	C1	vielfalt-c1.1	
9018	9081	rundum	all around/completely	C1	vielfalt-c1.1	
9019	9082	demzufolge	consequently	C1	vielfalt-c1.1	
9020	9083	stets	always	B2	vielfalt-c1.1	
9021	9084	infolgedessen	as a result	C1	vielfalt-c1.1	
9022	9085	weswegen	for which reason/which is why	C1	vielfalt-c1.1	
9023	9086	derzeit	currently	B2	vielfalt-c1.1	
9024	9087	gekleidet	dressed/clothed	B2	vielfalt-b2.2	
9025	9088	daraufhin	after that/thereupon	B2	vielfalt-b2.2	
9026	9089	bestehend	existing/current	B2	vielfalt-b2.2	
9027	9090	regierend	governing/ruling	B2	vielfalt-b2.2	
9028	9091	sicherlich	certainly/surely	B2	vielfalt-b2.2	
9029	9092	irritiert	irritated/confused	B2	vielfalt-b2.2	
9030	9093	angespannt	tense/strained	B2	vielfalt-b2.2	
9031	9094	isoliert	isolated	B2	vielfalt-b2.2	
9032	9095	keineswegs	by no means/not at all	B2	vielfalt-b2.2	
9033	9096	sozusagen	so to speak	B2	vielfalt-b2.2	
9034	9097	jedenfalls	in any case/at any rate	B2	vielfalt-b2.2	
9035	9098	einigermaßen	reasonably/somewhat	B2	vielfalt-b2.2	
9036	9099	zufolge	according to	B2	vielfalt-b2.2	
9037	9100	zutiefst	deeply/profoundly	B2	vielfalt-b2.2	
9038	9101	kennzeichnend	characteristic/distinctive	B2	vielfalt-b2.2	
9039	9103	verletzend	hurtful/offensive	B2	vielfalt-b2.2	
9040	9104	anonymisiert	anonymised	B2	vielfalt-b2.2	
9041	9105	irritierend	irritating/confusing	B2	vielfalt-b2.2	
9042	9108	entspannt	relaxed	B2	vielfalt-b2.2	
9043	9109	genervt	annoyed	A2	vielfalt-b2.2	
9044	9116	geltend	valid/applicable	B2	vielfalt-b2.2	
9045	9117	bedrückend	oppressive/depressing	B2	vielfalt-b2.2	
9046	9121	unbestritten	undisputed/uncontested	B2	vielfalt-b2.1	
9047	9124	energiegeladen	energetic/full of energy	B2	vielfalt-b2.1	
9048	9127	eingesperrt	locked up/confined	B2	vielfalt-b2.1	
9049	9132	zusammenfassend	summarising/in summary	B2	vielfalt-b2.1	
9050	9133	gewiss	certain/sure	B2	vielfalt-b2.1	
9051	9134	ausgleichend	balancing/compensating	B2	vielfalt-b2.1	
9052	9135	versetzt	offset/staggered; transferred	B2	vielfalt-b2.1	
9053	9136	verkürzt	shortened/abbreviated	B2	vielfalt-b2.1	
9054	9137	energiesparend	energy-saving	B2	vielfalt-b2.1	
9055	9138	unverpackt	unpackaged	B2	vielfalt-b2.1	
9056	9145	gratis	free of charge	B1	vielfalt-b1+	
9057	9153	solo	solo/alone	B1	vielfalt-b1+	
9058	9155	bio	organic	B1	vielfalt-b1+	
9059	9162	eingespielt	well-rehearsed/well-coordinated	B1	vielfalt-b1+	
9060	9164	sauschwer	extremely difficult (colloquial)	B1	vielfalt-b1+	
9061	9167	live	live (broadcast)	A2	vielfalt-b1+	
9062	9168	offline	offline	B1	vielfalt-b1+	
9063	9171	aktivistisch	activist (adj.)	C1	vielfalt-c1.2	
9064	9174	kostenintensiv	cost-intensive/expensive	C1	vielfalt-c1.2	
9065	9175	hierzu	on this/for this purpose	C1	vielfalt-c1.2	
9066	9177	unverkäuflich	not for sale	C1	vielfalt-c1.2	
9067	9178	gelöst	relaxed/at ease; solved	C1	vielfalt-c1.2	
9068	9179	unseriös	untrustworthy/dubious	C1	vielfalt-c1.2	
9069	9180	garantiert	guaranteed/definitely	C1	vielfalt-c1.2	
9070	9181	angestrengt	strained/exerted	C1	vielfalt-c1.2	
9071	9182	ermutigend	encouraging	C1	vielfalt-c1.2	
9072	9184	begreiflich	understandable	C1	vielfalt-c1.2	
9073	9185	einleuchtend	plausible/clear	B2	vielfalt-c1.2	
9074	9186	entschlussfreudig	decisive	C1	vielfalt-c1.2	
9075	9187	wohlverdient	well-earned	C1	vielfalt-c1.2	
9076	9188	netto	net (after deductions)	A2	vielfalt-c1.2	
9077	9190	erhebend	uplifting	C1	vielfalt-c1.2	
9078	9192	zentnerschwer	extremely heavy/leaden	C1	vielfalt-c1.2	
9079	9193	gekränkt	offended/hurt	C1	vielfalt-c1.2	
9080	9194	achselzuckend	with a shrug	C1	vielfalt-c1.2	
9081	9198	indiskret	indiscreet	C1	vielfalt-c1.2	
9082	9199	treibend	driving (force)	C1	vielfalt-c1.2	
9083	9200	frustrierend	frustrating	C1	vielfalt-c1.2	
9084	9201	hochdotiert	well-paid/lucrative; (of a prize) richly endowed	C1	vielfalt-c1.2	
9085	9203	schwindend	dwindling/diminishing	C1	vielfalt-c1.2	
9086	9204	überliefert	passed down/handed down	C1	vielfalt-c1.2	
9087	9205	leerstehend	vacant/empty	C1	vielfalt-c1.2	
9088	9206	verwundert	astonished/puzzled	C1	vielfalt-c1.2	
9089	9208	gebunden	bound/tied	C1	vielfalt-c1.2	
9090	9209	erhoben	raised/elevated	C1	vielfalt-c1.2	
9091	9210	hochgewachsen	tall/grown tall	C1	vielfalt-c1.2	
9092	9259	zweite	second	A1	goethe-wortgruppen	
9093	9260	dritte	third	A1	goethe-wortgruppen	
9094	9261	vierte	fourth	A1	goethe-wortgruppen	
9095	9262	fünfte	fifth	A1	goethe-wortgruppen	
9096	9263	sechste	sixth	A1	goethe-wortgruppen	
9097	9264	siebte	seventh	A1	goethe-wortgruppen	
9098	9265	achte	eighth	A1	goethe-wortgruppen	
9099	9266	neunte	ninth	A1	goethe-wortgruppen	
9100	9267	zehnte	tenth	A1	goethe-wortgruppen	
