row	rank	word	english	cefrLevel	source	flags
7448	7494	bedröppelt	crestfallen	UNSET	UNSET	
7449	7495	befremdend	puzzling/off-putting	UNSET	UNSET	
7450	7496	beinlos	legless	UNSET	UNSET	
7451	7497	beißwütig	vicious/snappy	UNSET	UNSET	
7452	7498	bekehrbar	convertible	UNSET	UNSET	
7453	7499	bekenntnislos	non-denominational/non-confessional	UNSET	UNSET	
7454	7500	bekifft	stoned	UNSET	UNSET	
7455	7501	beklagenswert	deplorable/regrettable	UNSET	UNSET	
7456	7502	beleihbar	mortgageable/pledgeable	UNSET	UNSET	
7457	7503	beleumundet	of (good/bad) reputation	UNSET	UNSET	
7458	7504	bemitleidenswert	pitiable	UNSET	UNSET	
7459	7505	bemittelt	well-off	UNSET	UNSET	
7460	7506	beneidenswert	enviable	UNSET	UNSET	
7461	7507	benennbar	nameable	UNSET	UNSET	
7462	7508	benigne	benign	UNSET	UNSET	
7463	7509	benommen	dazed/numb	B2	UNSET	
7464	7510	benzinbetrieben	petrol-powered	UNSET	UNSET	
7465	7511	berufsfremd	outside one's profession	UNSET	UNSET	
7466	7512	beschaffbar	procurable	UNSET	UNSET	
7467	7513	beschienen	illuminated/lit up	UNSET	UNSET	
7468	7514	beschlussunfähig	lacking a quorum	UNSET	UNSET	
7469	7515	beschrankt	with barriers (level crossing)	UNSET	UNSET	
7470	7516	besenrein	swept clean (broom-clean)	UNSET	UNSET	
7471	7517	besiegbar	beatable/defeatable	UNSET	UNSET	
7472	7518	besitzlos	without/free of belongings	UNSET	UNSET	
7473	7519	bestgeplant	best-planned	UNSET	UNSET	
7474	7520	bestreitbar	disputable	UNSET	UNSET	
7475	7521	betriebsam	bustling/busy/industrious	UNSET	UNSET	
7476	7522	betriebsfremd	external/non-company/outside	UNSET	UNSET	
7477	7523	betrugsanfällig	susceptible to fraud/fraud-prone	UNSET	UNSET	
7478	7524	bevölkerungsarm	sparsely populated	UNSET	UNSET	
7479	7525	bewegbar	movable	UNSET	UNSET	
7480	7526	bewegungslos	motionless/still/stock-still	UNSET	UNSET	
7481	7527	bewertbar	assessable	UNSET	UNSET	
7482	7528	beziehbar	obtainable; (of a flat) ready to move into	UNSET	UNSET	
7483	7529	beziehungsunfähig	incapable of relationships	UNSET	UNSET	
7484	7530	bezifferbar	quantifiable	UNSET	UNSET	
7485	7531	bibelfest	well-versed in the Bible	UNSET	UNSET	
7486	7532	bibliografisch	bibliographic	UNSET	UNSET	
7487	7533	bibliophil	bibliophilic	UNSET	UNSET	
7488	7534	biedermeierlich	Biedermeier(-style)	UNSET	UNSET	
7489	7535	bierernst	dead serious	UNSET	UNSET	
7490	7536	biowissenschaftlich	life-sciences-related	UNSET	UNSET	
7491	7537	bitterarm	destitute/dirt poor	UNSET	UNSET	
7492	7539	blasphemisch	blasphemous	UNSET	UNSET	
7493	7540	blassgrün	pale green	UNSET	UNSET	
7494	7541	blassrot	pale red	UNSET	UNSET	
7495	7542	blattlos	leafless	UNSET	UNSET	
7496	7543	blaublütig	blue-blooded	UNSET	UNSET	
7497	7544	blechern	tinny	UNSET	UNSET	
7498	7545	blicklos	unfocused	UNSET	UNSET	
7499	7546	blumengeschmückt	flower-decked	UNSET	UNSET	
7500	7547	blutjung	very young	UNSET	UNSET	
7501	7548	bodengestützt	ground-based	UNSET	UNSET	
7502	7549	bombenfest	rock-solid / absolutely secure	UNSET	UNSET	
7503	7550	bonbonfarben	candy-coloured	UNSET	UNSET	
7504	7551	bordeauxfarben	burgundy	UNSET	UNSET	
7505	7552	borhaltig	containing boron / boron-bearing	UNSET	UNSET	
7506	7553	boshaft	malicious/spiteful	UNSET	UNSET	
7507	7554	boulevardesk	tabloid-style	UNSET	UNSET	
7508	7555	bovin	bovine	UNSET	UNSET	
7509	7556	brackig	brackish	UNSET	UNSET	
7510	7557	braungebrannt	tanned	UNSET	UNSET	
7511	7558	braunschwarz	black-brown	UNSET	UNSET	
7512	7559	breiig	mushy/pulpy	C1	UNSET	
7513	7560	breitschultrig	broad-shouldered/square-shouldered	UNSET	UNSET	
7514	7561	bröckelig	brittle/crumbly	UNSET	UNSET	
7515	7562	bronzefarben	bronze-coloured	UNSET	UNSET	
7516	7563	brünstig	in heat / on heat (of an animal)	UNSET	UNSET	
7517	7564	buchtenreich	with many bays	UNSET	UNSET	
7518	7565	buckelig	hunchbacked/bumpy	UNSET	UNSET	
7519	7566	bügelfrei	non-iron / crease-resistant (shirt)	UNSET	UNSET	
7520	7567	bühnenreif	ready for the stage	UNSET	UNSET	
7521	7568	buntfarbig	colourful	UNSET	UNSET	
7522	7569	burisch	Boer	UNSET	UNSET	
7523	7570	burmesisch	Burmese	UNSET	UNSET	
7524	7571	burschikos	casual/informal/tomboyish	UNSET	UNSET	
7525	7572	burundisch	Burundian	UNSET	UNSET	
7526	7573	calvinistisch	Calvinist	UNSET	UNSET	
7527	7574	charakterlos	characterless/insipid/lacking character	UNSET	UNSET	
7528	7575	chauvinistisch	chauvinistic/jingoistic	UNSET	UNSET	
7529	7576	chlorhaltig	containing chlorine	UNSET	UNSET	
7530	7577	christologisch	Christological	UNSET	UNSET	
7531	7578	christsozial	Christian-social	UNSET	UNSET	
7532	7579	chromfarben	chrome-coloured	UNSET	UNSET	
7533	7580	chromhaltig	containing chromium	UNSET	UNSET	
7534	7581	clownesk	clownish	UNSET	UNSET	
7535	7582	clubbig	clubby	UNSET	UNSET	
7536	7583	cognacfarben	cognac-coloured	UNSET	UNSET	
7537	7584	comicartig	comic-like	UNSET	UNSET	
7538	7585	computerlinguistisch	computational-linguistic	UNSET	UNSET	
7539	7586	dakisch	Dacian	UNSET	UNSET	
7540	7587	daktyloskopisch	dactyloscopic/fingerprint-related	UNSET	UNSET	
7541	7588	dandyhaft	dandy-like	UNSET	UNSET	
7542	7589	darwinistisch	Darwinian	UNSET	UNSET	
7543	7590	datenbankgestützt	database-supported	UNSET	UNSET	
7544	7591	datenschutzwidrig	in breach of data-protection law	UNSET	UNSET	
7545	7592	datierbar	datable	UNSET	UNSET	
7546	7593	defätistisch	defeatist	UNSET	UNSET	
7547	7594	deiktisch	deictic	UNSET	UNSET	
7548	7595	demagogisch	demagogic	UNSET	UNSET	
7549	7596	demotisch	demotic	UNSET	UNSET	
7550	7597	demotiviert	demotivated	UNSET	UNSET	
7551	7598	dendrochronologisch	dendrochronological	UNSET	UNSET	
7552	7599	denglisch	Denglisch (mix of German and English)	UNSET	UNSET	
7553	7600	denkmalwert	worthy of listing as a historic monument	UNSET	UNSET	
7554	7601	desinteressiert	uninterested / indifferent	C1	UNSET	
7555	7602	diachron	diachronic/diachronically	UNSET	UNSET	
7556	7603	diachronisch	diachronic	UNSET	UNSET	
7557	7604	dialektal	dialectal	UNSET	UNSET	
7558	7605	dichotom	dichotomic/dichotomous	UNSET	UNSET	
7559	7606	dichtbebaut	densely built-up	UNSET	UNSET	
7560	7607	dickleibig	obese	UNSET	UNSET	
7561	7608	dienstbar	helpful/obliging/willing to serve	UNSET	UNSET	
7562	7609	dienstfähig	fit for duty	UNSET	UNSET	
7563	7610	dieselelektrisch	diesel-electric	UNSET	UNSET	
7564	7611	diesig	hazy/misty	UNSET	UNSET	
7565	7612	different	differing/divergent (rare, technical); everyday German is verschieden/anders	UNSET	UNSET	
7566	7613	differenziell	differential	UNSET	UNSET	
7567	7614	dilemmatisch	dilemmatic	UNSET	UNSET	
7568	7615	dirigistisch	dirigiste	UNSET	UNSET	
7569	7616	disharmonisch	disharmonious	UNSET	UNSET	
7570	7617	diskriminierungssensibel	sensitive to discrimination	UNSET	UNSET	
7571	7618	dispositiv	optional/non-mandatory (law: dispositives Recht); dispositive	UNSET	UNSET	
7572	7619	disproportional	disproportional/disproportionate	UNSET	UNSET	
7573	7620	dissident	dissident	UNSET	UNSET	
7574	7621	distinkt	distinct	UNSET	UNSET	
7575	7622	divergent	divergent	UNSET	UNSET	
7576	7623	doldenförmig	umbel-shaped / umbellate	UNSET	UNSET	
7577	7624	doppelläufig	double-barrelled	UNSET	UNSET	
7578	7626	dreibändig	three-volume	UNSET	UNSET	
7579	7627	dreibeinig	three-legged	UNSET	UNSET	
7580	7628	dreiblättrig	three-leaved/trifoliate	UNSET	UNSET	
7581	7629	dreifarbig	three-coloured	UNSET	UNSET	
7582	7630	dreilagig	three-ply	UNSET	UNSET	
7583	7631	dreiprozentig	three per cent	UNSET	UNSET	
7584	7632	dreispurig	three-lane	UNSET	UNSET	
7585	7633	dreißigminütig	thirty-minute	UNSET	UNSET	
7586	7635	dreistündlich	every three hours	UNSET	UNSET	
7587	7637	dreiwertig	trivalent	UNSET	UNSET	
7588	7638	druckempfindlich	pressure-sensitive	UNSET	UNSET	
7589	7639	dschungelartig	jungle-like	UNSET	UNSET	
7590	7640	dummdreist	brazenly stupid	UNSET	UNSET	
7591	7641	dümmlich	silly/stupid	UNSET	UNSET	
7592	7642	dunkelgelb	dark yellow	UNSET	UNSET	
7593	7643	dunkelhaarig	dark-haired	UNSET	UNSET	
7594	7644	dunkellila	dark purple	UNSET	UNSET	
7595	7645	dunkelschwarz	pitch-black	UNSET	UNSET	
7596	7646	durabel	durable/long-lasting	UNSET	UNSET	
7597	7647	durchdringbar	penetrable/permeable	UNSET	UNSET	
7598	7648	durchgekreuzt	thwarted	UNSET	UNSET	
7599	7649	durchstimmbar	tunable	UNSET	UNSET	
7600	7650	durchtrieben	cunning/sly	UNSET	UNSET	
7601	7651	duroplastisch	thermosetting	UNSET	UNSET	
7602	7652	duster	dark/gloomy/dim	UNSET	UNSET	
7603	7653	ebenholzfarben	ebony-coloured	UNSET	UNSET	
7604	7654	egal	all the same/level	A1	UNSET	
7605	7655	ehrenhaft	honourable	UNSET	UNSET	
7606	7656	ehrenrührig	defamatory	UNSET	UNSET	
7607	7657	ehrfurchtsvoll	full of awe	UNSET	UNSET	
7608	7658	ehrlos	dishonourable	UNSET	UNSET	
7609	7660	einäugig	one-eyed	UNSET	UNSET	
7610	7661	einbruchsicher	burglarproof	UNSET	UNSET	
7611	7662	eingeboren	native/indigenous (dated); innate	UNSET	UNSET	
7612	7664	einkommenslos	without income	UNSET	UNSET	
7613	7665	einnehmbar	capturable / that can be taken (fortress)	UNSET	UNSET	
7614	7666	einnehmend	charming/engaging	UNSET	UNSET	
7615	7667	einprozentig	one per cent	UNSET	UNSET	
7616	7668	einwertig	monovalent/univalent	UNSET	UNSET	
7617	7669	einziehbar	retractable	UNSET	UNSET	
7618	7670	eisgekühlt	ice-cooled/iced	UNSET	UNSET	
7619	7671	eklektisch	eclectic	UNSET	UNSET	
7620	7672	eklektizistisch	eclecticist	UNSET	UNSET	
7621	7673	elaboriert	elaborate	UNSET	UNSET	
7622	7674	elfenbeinern	of ivory	UNSET	UNSET	
7623	7675	elfenbeinfarben	ivory-coloured	UNSET	UNSET	
7624	7676	elfgeschossig	eleven-storey	UNSET	UNSET	
7625	7677	elfstündig	eleven-hour	UNSET	UNSET	
7626	7678	elisabethanisch	Elizabethan	UNSET	UNSET	
7627	7679	ellipsenförmig	elliptical/ellipse-shaped	UNSET	UNSET	
7628	7680	elysisch	Elysian	UNSET	UNSET	
7629	7681	emblematisch	emblematic	UNSET	UNSET	
7630	7682	emissionslos	without/free of emission	UNSET	UNSET	
7631	7683	empfangsberechtigt	entitled to receive	UNSET	UNSET	
7632	7684	enaktiv	enactive	UNSET	UNSET	
7633	7685	endoplasmatisch	endoplasmic	UNSET	UNSET	
7634	7686	endotherm	endothermic	UNSET	UNSET	
7635	7687	engelhaft	angelic	UNSET	UNSET	
7636	7688	enterohämorrhagisch	enterohaemorrhagic	UNSET	UNSET	
7637	7689	entfernbar	removable	UNSET	UNSET	
7638	7690	entgeistert	dumbfounded	UNSET	UNSET	
7639	7691	entrückt	transported/in rapture	UNSET	UNSET	
7640	7692	entrüstet	indignant/outraged	UNSET	UNSET	
7641	7693	entschuldbar	excusable	UNSET	UNSET	
7642	7694	entwaffnend	disarming	UNSET	UNSET	
7643	7695	entwickelbar	developable	UNSET	UNSET	
7644	7696	entzückt	delighted/thrilled	UNSET	UNSET	
7645	7697	epistemisch	epistemic	UNSET	UNSET	
7646	7698	epistemologisch	epistemological	UNSET	UNSET	
7647	7699	epithelial	epithelial	UNSET	UNSET	
7648	7700	erdbebengefährdet	earthquake-prone	UNSET	UNSET	
7649	7701	ereignisarm	uneventful	UNSET	UNSET	
7650	7702	erfolgswirksam	recognised in profit or loss, affecting the income statement	UNSET	UNSET	
7651	7703	ergänzungsbedürftig	in need of supplementation	UNSET	UNSET	
7652	7704	erholungsbedürftig	in need of recovery	UNSET	UNSET	
7653	7705	erlebnishungrig	hungry for experiences	UNSET	UNSET	
7654	7706	erpressbar	subject to blackmail	UNSET	UNSET	
7655	7707	erpresserisch	extortionate	UNSET	UNSET	
7656	7708	erratisch	erratic	UNSET	UNSET	
7657	7709	erregbar	excitable	UNSET	UNSET	
7658	7710	erschließbar	deducible/inferable	UNSET	UNSET	
7659	7711	erschütterungsfrei	free of vibration	UNSET	UNSET	
7660	7712	ertrunken	drowned	UNSET	UNSET	
7661	7713	erwählt	chosen/elected	UNSET	UNSET	
7662	7714	erwerbbar	acquirable	UNSET	UNSET	
7663	7715	erwerbsmäßig	for a living/professionally	UNSET	UNSET	
7664	7716	erzhaltig	ore-bearing	UNSET	UNSET	
7665	7717	erzkatholisch	ultra-Catholic	UNSET	UNSET	
7666	7718	etatmäßig	budgetary	UNSET	UNSET	
7667	7719	etruskisch	Etruscan	UNSET	UNSET	
7668	7720	eugenisch	eugenic	UNSET	UNSET	
7669	7721	evaluativ	evaluative	UNSET	UNSET	
7670	7722	evangelikal	evangelical	UNSET	UNSET	
7671	7723	evident	clear/evident/obvious	UNSET	UNSET	
7672	7724	ewiggestrig	stuck in the past	UNSET	UNSET	
7673	7725	existentialistisch	existentialist	UNSET	UNSET	
7674	7726	exotherm	exothermic	UNSET	UNSET	
7675	7728	explosibel	explosive/liable to explode	UNSET	UNSET	
7676	7729	exspiratorisch	expiratory	UNSET	UNSET	
7677	7730	extrinsisch	extrinsic	UNSET	UNSET	
7678	7731	fächerartig	fan-like/fan-shaped/flabellate	UNSET	UNSET	
7679	7732	fadenförmig	filamentous/filiform/threadlike	UNSET	UNSET	
7680	7733	fahnenflüchtig	deserting (military)	UNSET	UNSET	
7681	7734	fahrbereit	ready to drive	UNSET	UNSET	
7682	7735	fahrtauglich	fit to drive	UNSET	UNSET	
7683	7736	faltenreich	wrinkled	UNSET	UNSET	
7684	7737	fantasielos	unimaginative	UNSET	UNSET	
7685	7738	farbenblind	colourblind	UNSET	UNSET	
7686	7739	farnartig	fern-like	UNSET	UNSET	
7687	7740	fasslich	comprehensible	UNSET	UNSET	
7688	7741	febril	febrile	UNSET	UNSET	
7689	7742	federleicht	as light as a feather/feathery	UNSET	UNSET	
7690	7743	feinherb	off-dry/medium-dry	UNSET	UNSET	
7691	7744	feinporig	fine-pored	UNSET	UNSET	
7692	7745	feinwürzig	delicately seasoned	UNSET	UNSET	
7693	7746	feldgrau	field-grey	UNSET	UNSET	
7694	7747	fettleibig	obese	UNSET	UNSET	
7695	7748	feuerspeiend	fire-breathing	UNSET	UNSET	
7696	7749	feuilletonistisch	essayistic/arts-page journalistic	UNSET	UNSET	
7697	7750	filmgeschichtlich	film-historical	UNSET	UNSET	
7698	7751	filmhistorisch	film-historical	UNSET	UNSET	
7699	7752	filterlos	without/free of filter	UNSET	UNSET	
7700	7753	finanzkräftig	financially strong	UNSET	UNSET	
