row	rank	word	english	cefrLevel	source	flags
1845	1862	nordwestlich	northwesterly/northwestern	UNSET	UNSET	
1846	1863	rauchfrei	smoke-free/non-smoking	UNSET	UNSET	
1847	1864	rhythmisch	rhythmic/rhythmical	UNSET	UNSET	
1848	1865	stürmisch	stormy	UNSET	UNSET	
1849	1866	südafrikanisch	South African	UNSET	UNSET	
1850	1867	unfreiwillig	involuntary	UNSET	UNSET	
1851	1868	versprochen	promised	UNSET	UNSET	
1852	1869	verstellbar	adaptable/adjustable	UNSET	UNSET	
1853	1870	widersprüchlich	contradictory	C1	UNSET	
1854	1871	ausstehend	outstanding/receivable/still to be done	UNSET	UNSET	
1855	1872	bakteriell	bacterial	C1	UNSET	
1856	1873	beschäftigt	busy	B1	UNSET	
1857	1874	börsennotiert	listed/listed on the stock exchange/quoted	UNSET	UNSET	
1858	1875	fachdidaktisch	subject-didactics (attr.), relating to subject teaching methodology	UNSET	UNSET	
1859	1876	fristlos	without notice/without previous notice	UNSET	UNSET	
1860	1877	geformt	shaped/formed/moulded	UNSET	UNSET	
1861	1878	geil	awesome/great (colloquial); horny (vulgar)	UNSET	UNSET	
1862	1879	hierarchisch	hierarchical/hierarchically	UNSET	UNSET	
1863	1880	inhabergeführt	owner-managed	UNSET	UNSET	
1864	1881	interreligiös	interfaith	UNSET	UNSET	
1865	1882	motorisiert	motorised	UNSET	UNSET	
1866	1883	phantastisch	fantastic	UNSET	UNSET	
1867	1884	prognostiziert	predicted	UNSET	UNSET	
1868	1885	steuerfrei	tax-free/tax-exempt	UNSET	UNSET	
1869	1886	vage	vague	C1	UNSET	
1870	1887	versandkostenfrei	free postage/free delivery/postage paid	UNSET	UNSET	
1871	1888	wirtschaftspolitisch	economic-policy (related), concerning economic policy	UNSET	UNSET	
1872	1889	zweifelsfrei	doubtless	C1	UNSET	
1873	1890	acht	eight	A1	UNSET	
1874	1891	altersbedingt	age-related/due to age	UNSET	UNSET	
1875	1892	amüsant	amusing/funny	UNSET	UNSET	
1876	1893	arbeitsrechtlich	employment-law (attr.), under employment law	UNSET	UNSET	
1877	1894	autoritär	authoritarian	B2	UNSET	
1878	1895	brauchbar	suitable/useful/viable	UNSET	UNSET	
1879	1896	bundesdeutsch	(Federal) German, of the Federal Republic	UNSET	UNSET	
1880	1897	einsehbar	viewable/understandable	UNSET	UNSET	
1881	1898	erzieherisch	educational/pedagogical	UNSET	UNSET	
1882	1899	exzessiv	excessive	C1	UNSET	
1883	1900	förderlich	beneficial/conducive	C1	UNSET	
1884	1901	fußläufig	within walking distance	UNSET	UNSET	
1885	1902	gefasst	calm/composed/cool	B1	UNSET	
1886	1903	gestohlen	stolen	B1	UNSET	
1887	1904	göttlich	divine	UNSET	UNSET	
1888	1905	innerlich	inner/internal	C1	UNSET	
1889	1906	kroatisch	Croatian	UNSET	UNSET	
1890	1907	niedlich	cute/sweet	UNSET	UNSET	
1891	1908	sagenhaft	legendary	B2	UNSET	
1892	1909	schillernd	iridescent/shimmering; (of a person) colourful, shady	UNSET	UNSET	
1893	1910	spurlos	without a trace (spurlos verschwinden)	UNSET	UNSET	
1894	1911	steuerpflichtig	taxable/liable to tax	UNSET	UNSET	
1895	1912	terrestrisch	terrestrial	UNSET	UNSET	
1896	1913	terroristisch	terrorist/terroristic	UNSET	UNSET	
1897	1914	ungesund	unhealthy	UNSET	UNSET	
1898	1915	unruhig	restless/uneasy; (sleep) fitful	B1	UNSET	
1899	1916	vehement	vehement	B2	UNSET	
1900	1917	vorhersehbar	foreseeable	UNSET	UNSET	
1901	1918	wechselvoll	checkered/chequered	UNSET	UNSET	
1902	1919	weltbekannt	world-famous	B2	UNSET	
1903	1920	wohlhabend	affluent/wealthy	UNSET	UNSET	
1904	1921	ängstlich	fearful	B1	UNSET	
1905	1922	bedürftig	needy	B2	UNSET	
1906	1923	bestimmend	deciding/decisive/determining	UNSET	UNSET	
1907	1924	brandneu	brand new/brand-new	C1	UNSET	
1908	1925	brav	well-behaved/good/obedient	UNSET	UNSET	
1909	1926	chaotisch	chaotic	C1	UNSET	
1910	1927	fies	nasty	UNSET	UNSET	
1911	1928	föderal	federal	UNSET	UNSET	
1912	1929	gelaunt	humoured	A2	UNSET	
1913	1930	geschädigt	damaged/harmed	UNSET	UNSET	
1914	1931	geschlechtsspezifisch	gender-specific	UNSET	UNSET	
1915	1932	geübt	experienced/practiced	UNSET	UNSET	
1916	1933	hörbar	audible	UNSET	UNSET	
1917	1934	karg	austere/barren/meager	UNSET	UNSET	
1918	1935	liturgisch	liturgic/liturgical/liturgically	UNSET	UNSET	
1919	1936	matt	matt (finish); dull; (person) listless	UNSET	UNSET	
1920	1937	missbräuchlich	abusive/improper (use), in breach of the rules	UNSET	UNSET	
1921	1938	mittig	centred/central	UNSET	UNSET	
1922	1939	multipel	multiple	UNSET	UNSET	
1923	1940	naiv	naive/naïve	B2	UNSET	
1924	1941	orientalisch	Middle Eastern/oriental	UNSET	UNSET	
1925	1942	periodisch	periodic	UNSET	UNSET	
1926	1943	persisch	Persian	UNSET	UNSET	
1927	1944	portabel	portable	UNSET	UNSET	
1928	1945	postalisch	by post/postal	UNSET	UNSET	
1929	1946	quirlig	effervescent/exuberant/lively	UNSET	UNSET	
1930	1947	recycelt	recycled	UNSET	UNSET	
1931	1948	sozioökonomisch	socioeconomic	UNSET	UNSET	
1932	1949	subtil	subtle	UNSET	UNSET	
1933	1950	übergewichtig	overweight	UNSET	UNSET	
1934	1951	unbegründet	unfounded	UNSET	UNSET	
1935	1952	ungenügend	insufficient/inadequate (also German school mark 6 = fail)	UNSET	UNSET	
1936	1953	versiert	experienced/skilled/well-versed	UNSET	UNSET	
1937	1954	zuversichtlich	confident/hopeful/optimistic	B2	UNSET	
1938	1955	außereuropäisch	non-European	UNSET	UNSET	
1939	1956	belebt	animate/animated/busy	UNSET	UNSET	
1940	1957	betrügerisch	fraudulent/deceitful	C1	UNSET	
1941	1958	bischöflich	episcopal/episcopalian	UNSET	UNSET	
1942	1959	bundeseinheitlich	federally uniform	UNSET	UNSET	
1943	1960	dominierend	dominant/dominating	UNSET	UNSET	
1944	1961	dreimonatig	three-month	UNSET	UNSET	
1945	1962	erblich	hereditary/heritable	UNSET	UNSET	
1946	1963	fantasievoll	imaginative/creative	UNSET	UNSET	
1947	1964	gesteuert	controlled/guided/steered	UNSET	UNSET	
1948	1965	herbstlich	autumn-like/autumnal/autumnlike	UNSET	UNSET	
1949	1966	himmlisch	celestial/heavenly	UNSET	UNSET	
1950	1967	höflich	polite/courteous	A1	UNSET	
1951	1968	humanistisch	humanistic	UNSET	UNSET	
1952	1969	kalifornisch	Californian	UNSET	UNSET	
1953	1970	krankhaft	pathological; (fig.) obsessive	UNSET	UNSET	
1954	1971	multikulturell	multicultural	B2	UNSET	
1955	1972	nordöstlich	north-easterly/north-eastern/northeasterly	UNSET	UNSET	
1956	1973	osteuropäisch	Eastern European	UNSET	UNSET	
1957	1974	patentiert	patented	UNSET	UNSET	
1958	1975	perspektivisch	perspective/in perspective	UNSET	UNSET	
1959	1976	rechtsextremistisch	right-wing extremist	UNSET	UNSET	
1960	1977	sicherheitsrelevant	security-relevant	UNSET	UNSET	
1961	1978	stressfrei	stress-free/relaxed	A2	UNSET	
1962	1979	widerstandsfähig	resilient/resistant/tough	UNSET	UNSET	
1963	1980	württembergisch	of Wurttemberg	UNSET	UNSET	
1964	1981	argentinisch	Argentine/Argentinean/Argentinian	A1	UNSET	
1965	1982	augenscheinlich	apparent/apparently/evident	UNSET	UNSET	
1966	1983	bewohnt	inhabited	UNSET	UNSET	
1967	1984	disruptiv	disruptive	UNSET	UNSET	
1968	1985	erstaunt	amazed	UNSET	UNSET	
1969	1986	frühestmöglich	earliest possible	UNSET	UNSET	
1970	1987	geschmackvoll	elegant/in good taste/stylish	UNSET	UNSET	
1971	1988	gynäkologisch	gynaecological	UNSET	UNSET	
1972	1989	heikel	delicate/fussy/particular	B2	UNSET	
1973	1990	hilfsbereit	helpful/willing to help	A2	UNSET	
1974	1991	holländisch	Dutch	UNSET	UNSET	
1975	1992	invasiv	invasive	UNSET	UNSET	
1976	1993	konsistent	consistent	UNSET	UNSET	
1977	1994	kundenorientiert	customer-oriented	UNSET	UNSET	
1978	1995	lebensgefährlich	life-threatening	C1	UNSET	
1979	1996	lösungsorientiert	solution-oriented	UNSET	UNSET	
1980	1997	minimalistisch	minimalist	UNSET	UNSET	
1981	1998	rechtsstaatlich	in accordance with the rule of law	UNSET	UNSET	
1982	1999	ressourcenschonend	resource-saving/sustainable	UNSET	UNSET	
1983	2000	rumänisch	Romanian	UNSET	UNSET	
1984	2001	schweizerisch	Swiss	A2	UNSET	
1985	2002	selbstfahrend	self-driving	C1	UNSET	
1986	2003	sprechend	speaking; (sprechender Name) telling, self-explanatory	UNSET	UNSET	
1987	2004	stilistisch	stylistic	B1	UNSET	
1988	2005	südamerikanisch	South American	UNSET	UNSET	
1989	2006	würzig	well-seasoned/savoury/aromatic	C1	UNSET	
1990	2007	alkoholfrei	non-alcoholic/nonalcoholic	B2	UNSET	
1991	2008	ausgeschildert	signposted	UNSET	UNSET	
1992	2009	bargeldlos	cashless/non-cash	UNSET	UNSET	
1993	2010	bizarr	bizarre/weird	UNSET	UNSET	
1994	2011	deftig	hearty/substantial (food); (language) coarse	C1	UNSET	
1995	2012	eisig	frosty/icy	C1	UNSET	
1996	2013	erlesen	exquisite/select	UNSET	UNSET	
1997	2014	fachmännisch	expert/professional/skilled	UNSET	UNSET	
1998	2015	gedanklich	mental/in one's mind, in thought	C1	UNSET	
1999	2016	gleichaltrig	of the same age	UNSET	UNSET	
2000	2017	gutartig	benign	UNSET	UNSET	
2001	2018	hannoversch	Hanoverian	UNSET	UNSET	
2002	2019	homöopathisch	homeopathic/homoeopathic	UNSET	UNSET	
2003	2020	ingenieurwissenschaftlich	engineering (attr.), in engineering science	UNSET	UNSET	
2004	2021	innerdeutsch	inner-German	C1	UNSET	
2005	2022	instabil	unstable	UNSET	UNSET	
2006	2023	kahl	bald/bare/barren	B2	UNSET	
2007	2024	kaiserlich	imperial	B2	UNSET	
2008	2025	komplementär	complementary	UNSET	UNSET	
2009	2026	konjunkturell	cyclical	UNSET	UNSET	
2010	2027	krankheitsbedingt	due to illness, on account of sickness	UNSET	UNSET	
2011	2028	lesbisch	lesbian	UNSET	UNSET	
2012	2029	mystisch	mystical	UNSET	UNSET	
2013	2030	nationalistisch	nationalistic	UNSET	UNSET	
2014	2031	pfiffig	clever/cunning	UNSET	UNSET	
2015	2032	planerisch	planning-related	UNSET	UNSET	
2016	2033	populistisch	populist	UNSET	UNSET	
2017	2034	sinnlos	absurd/senseless	B1	UNSET	
2018	2035	soziokulturell	sociocultural	UNSET	UNSET	
2019	2036	sprichwörtlich	proverbial	UNSET	UNSET	
2020	2037	streitig	disputed/contentious	UNSET	UNSET	
2021	2038	unbequem	inconvenient/uncomfortable	UNSET	UNSET	
2022	2039	ungeboren	unborn	UNSET	UNSET	
2023	2040	verheiratet	married	A1	UNSET	
2024	2041	verkaufsoffen	open for business (Sunday/holiday)	UNSET	UNSET	
2025	2042	vierjährig	four-year	UNSET	UNSET	
2026	2043	abnehmbar	detachable/removable	UNSET	UNSET	
2027	2044	akzeptiert	accepted	UNSET	UNSET	
2028	2045	alkoholisch	alcoholic	UNSET	UNSET	
2029	2046	anorganisch	inorganic	UNSET	UNSET	
2030	2047	arktisch	arctic	C1	UNSET	
2031	2048	beeindruckt	impressed	B2	UNSET	
2032	2049	befähigt	qualified/capable	UNSET	UNSET	
2033	2050	befahren	(of a road) used, busy — note the homograph verb befahren = to drive on	UNSET	UNSET	
2034	2051	berüchtigt	infamous/notorious	UNSET	UNSET	
2035	2052	blitzschnell	lightning-fast/quick as a flash	A2	UNSET	
2036	2053	brisant	highly explosive/volatile	UNSET	UNSET	
2037	2054	erdenklich	imaginable/conceivable	UNSET	UNSET	
2038	2055	gekocht	cooked	UNSET	UNSET	
2039	2056	gewerkschaftlich	trade union	UNSET	UNSET	
2040	2057	gläubig	believing/faithful	B2	UNSET	
2041	2058	heil	intact/unhurt	UNSET	UNSET	
2042	2059	hochgradig	highly/to a high degree	C1	UNSET	
2043	2060	hoheitlich	sovereign/governmental (exercise of public authority)	UNSET	UNSET	
2044	2061	irreführend	misleading	UNSET	UNSET	
2045	2062	kommissarisch	acting	UNSET	UNSET	
2046	2063	konfessionell	confessional	UNSET	UNSET	
2047	2064	lateinamerikanisch	Latin American	UNSET	UNSET	
2048	2065	pflegeleicht	easy-care/low-maintenance	UNSET	UNSET	
2049	2066	rechteckig	rectangular	UNSET	UNSET	
2050	2067	schuldig	guilty	B1	UNSET	
2051	2068	solar	solar	UNSET	UNSET	
2052	2069	steinern	stony	UNSET	UNSET	
2053	2070	symmetrisch	symmetric	UNSET	UNSET	
2054	2071	überfällig	overdue	UNSET	UNSET	
2055	2072	unliebsam	unwelcome/undesirable	UNSET	UNSET	
2056	2073	unschuldig	innocent/not guilty	C1	UNSET	
2057	2075	wahlberechtigt	entitled to vote	UNSET	UNSET	
2058	2076	zweifelhaft	doubtful/dubious	UNSET	UNSET	
2059	2077	zweiwöchig	two-week	UNSET	UNSET	
2060	2078	aktiviert	activated	UNSET	UNSET	
2061	2079	baldig	early/prompt/soon (baldige Antwort = an early reply)	UNSET	UNSET	
2062	2080	bedingungslos	unconditional	UNSET	UNSET	
2063	2081	diskriminierend	discriminatory	B2	UNSET	
2064	2082	doof	stupid/silly/daft (colloq.)	A1	UNSET	
2065	2083	eingelegt	pickled	UNSET	UNSET	
2066	2084	eiskalt	ice-cold/freezing; (fig.) cold-blooded	UNSET	UNSET	
2067	2085	erfolgversprechend	promising	UNSET	UNSET	
2068	2086	erwerbstätig	gainfully employed	UNSET	UNSET	
2069	2087	essbar	edible	UNSET	UNSET	
2070	2088	extremistisch	extremist	UNSET	UNSET	
2071	2089	flüchtig	ephemeral/fleeting/fugitive	UNSET	UNSET	
2072	2090	frischgebacken	newly qualified/brand-new (frischgebackene Eltern, newly-weds); lit. freshly baked	UNSET	UNSET	
2073	2091	kolonial	colonial	UNSET	UNSET	
2074	2092	kosmisch	cosmic	UNSET	UNSET	
2075	2093	lettisch	Latvian	UNSET	UNSET	
2076	2094	mehrwöchig	lasting several weeks	UNSET	UNSET	
2077	2095	metallisch	metallic	UNSET	UNSET	
2078	2096	mitverantwortlich	co-responsible/jointly responsible	B2	UNSET	
2079	2097	nervös	jittery/jumpy/nervous	A2	UNSET	
2080	2098	nostalgisch	nostalgic	UNSET	UNSET	
2081	2099	protestantisch	Protestant	UNSET	UNSET	
2082	2100	thüringisch	Thuringian	UNSET	UNSET	
2083	2101	überproportional	disproportionate	UNSET	UNSET	
2084	2102	überzogen	excessive/overdrawn	C1	UNSET	
2085	2103	unbehandelt	untreated	UNSET	UNSET	
2086	2104	unentbehrlich	essential/indispensable/vital	UNSET	UNSET	
2087	2105	ursächlich	causal	UNSET	UNSET	
2088	2106	valide	valid	UNSET	UNSET	
2089	2107	verfassungswidrig	unconstitutional	UNSET	UNSET	
2090	2108	verschreibungspflichtig	prescription-only/available only on prescription	UNSET	UNSET	
2091	2109	wahrnehmbar	noticeable/perceivable/perceptible	UNSET	UNSET	
2092	2110	wetterfest	weatherproof	UNSET	UNSET	
2093	2111	adaptiv	adaptive	UNSET	UNSET	
2094	2112	alleinstehend	single/living alone	C1	UNSET	
2095	2113	angefertigt	made/produced/manufactured	UNSET	UNSET	
2096	2114	anhängig	pending (before a court)	UNSET	UNSET	
2097	2115	besorgniserregend	alarming/worrying	UNSET	UNSET	
2098	2116	blöd	stupid/silly; annoying	A2	UNSET	
2099	2117	dörflich	village-like/rural	UNSET	UNSET	
2100	2118	dreißigjährig	thirty-year/thirty-year-old	UNSET	UNSET	
