row	rank	word	english	cefrLevel	source	flags
4652	4680	impulsiv	impulsive	UNSET	UNSET	
4653	4681	informatorisch	informational	UNSET	UNSET	
4654	4682	intendiert	intended	UNSET	UNSET	
4655	4683	intergeschlechtlich	intersexual	UNSET	UNSET	
4656	4684	intestinal	enteral/intestinal	UNSET	UNSET	
4657	4685	introvertiert	introverted	UNSET	UNSET	
4658	4686	irrwitzig	absurd/mad	UNSET	UNSET	
4659	4687	isotonisch	isotonic	UNSET	UNSET	
4660	4688	jodhaltig	containing iodine	UNSET	UNSET	
4661	4689	jugoslawisch	Yugoslav / Yugoslavian	UNSET	UNSET	
4662	4690	kapverdisch	Capeverdean	UNSET	UNSET	
4663	4691	kariert	checked/checkered/chequered	B1	UNSET	
4664	4692	karolingisch	Carolingian	UNSET	UNSET	
4665	4693	kindisch	childish/infantile	UNSET	UNSET	
4666	4694	kleinwüchsig	short-statured	UNSET	UNSET	
4667	4695	knuddelig	cuddly	UNSET	UNSET	
4668	4696	kohlensäurehaltig	carbonated	UNSET	UNSET	
4669	4697	kolorektal	colorectal	UNSET	UNSET	
4670	4698	kommentarlos	without comment	UNSET	UNSET	
4671	4699	komplikationslos	without/free of complication	UNSET	UNSET	
4672	4700	kongruent	congruent	UNSET	UNSET	
4673	4701	konsularisch	consular	UNSET	UNSET	
4674	4702	kontaktfreudig	outgoing	UNSET	UNSET	
4675	4703	konträr	adverse/contrarian/contrary	UNSET	UNSET	
4676	4704	konzeptuell	conceptual	UNSET	UNSET	
4677	4705	koptisch	Coptic	UNSET	UNSET	
4678	4706	korrosionsbeständig	corrosion resistant/non-corroding/noncorrosive	UNSET	UNSET	
4679	4707	kräftezehrend	exhausting	UNSET	UNSET	
4680	4708	krisengeschüttelt	crisis-ridden/crisis-torn	UNSET	UNSET	
4681	4709	landespolitisch	state-political	UNSET	UNSET	
4682	4710	lebenserhaltend	life-sustaining	UNSET	UNSET	
4683	4711	lebenslänglich	lifelong	UNSET	UNSET	
4684	4712	lehmig	loamy	UNSET	UNSET	
4685	4713	leistbar	affordable (esp. Austrian)	UNSET	UNSET	
4686	4714	lichtdurchlässig	diaphanous/translucent/translucid	UNSET	UNSET	
4687	4715	liquide	liquid	UNSET	UNSET	
4688	4716	machtlos	powerless	B2	UNSET	
4689	4717	maurisch	Moorish	UNSET	UNSET	
4690	4718	mazedonisch	Macedonian	UNSET	UNSET	
4691	4719	mehlig	mealy/floury	UNSET	UNSET	
4692	4720	mehrdimensional	multidimensional/pluridimensional/polydimensional	UNSET	UNSET	
4693	4721	mehrfarbig	multi-coloured	UNSET	UNSET	
4694	4722	meistgesehen	most-watched	UNSET	UNSET	
4695	4723	minder	inferior/lesser	UNSET	UNSET	
4696	4724	minutiös	meticulous/minute	UNSET	UNSET	
4697	4725	missliebig	unpopular	UNSET	UNSET	
4698	4726	monopolistisch	monopolistic	UNSET	UNSET	
4699	4727	monströs	monstrous	UNSET	UNSET	
4700	4728	multiethnisch	multiethnic	UNSET	UNSET	
4701	4729	müßig	futile/idle/otiose	UNSET	UNSET	
4702	4730	mustergültig	exemplary	UNSET	UNSET	
4703	4731	nachrichtendienstlich	intelligence (service)	UNSET	UNSET	
4704	4732	nahrhaft	nutritious	UNSET	UNSET	
4705	4733	naturalistisch	naturalistic	UNSET	UNSET	
4706	4734	neapolitanisch	Neapolitan	UNSET	UNSET	
4707	4735	nebensächlich	trivial	C1	UNSET	
4708	4736	neoklassisch	neoclassic/neoclassical	UNSET	UNSET	
4709	4737	neoklassizistisch	neoclassical	UNSET	UNSET	
4710	4738	neuromuskulär	neuromuscular	UNSET	UNSET	
4711	4739	nichtlinear	nonlinear	UNSET	UNSET	
4712	4740	nichtreligiös	non-religious	UNSET	UNSET	
4713	4741	nordirisch	Northern Irish	UNSET	UNSET	
4714	4742	omnipräsent	omnipresent/ubiquitous	UNSET	UNSET	
4715	4743	orchestral	orchestral	UNSET	UNSET	
4716	4744	orientierungslos	without/free of orientation	UNSET	UNSET	
4717	4745	pantomimisch	pantomimic	UNSET	UNSET	
4718	4746	parenteral	parenteral	UNSET	UNSET	
4719	4747	partizipatorisch	participatory	UNSET	UNSET	
4720	4748	penetrant	obtrusive/pushy	UNSET	UNSET	
4721	4749	pervers	perverse	UNSET	UNSET	
4722	4750	phonologisch	phonological	UNSET	UNSET	
4723	4751	planetar	planetary	UNSET	UNSET	
4724	4752	postkolonial	postcolonial	UNSET	UNSET	
4725	4753	postsowjetisch	post-Soviet	UNSET	UNSET	
4726	4754	prädiktiv	predictive	UNSET	UNSET	
4727	4755	priesterlich	clerical/priestly	UNSET	UNSET	
4728	4756	privatärztlich	private-medical	UNSET	UNSET	
4729	4757	proeuropäisch	pro-european	UNSET	UNSET	
4730	4758	provokativ	provocative	UNSET	UNSET	
4731	4759	pubertär	pubescent	UNSET	UNSET	
4732	4760	pyrotechnisch	pyrotechnic	UNSET	UNSET	
4733	4761	rabenschwarz	pitch-black	UNSET	UNSET	
4734	4762	radial	radial/radially	UNSET	UNSET	
4735	4763	randständig	marginalised	UNSET	UNSET	
4736	4764	rassisch	racial	UNSET	UNSET	
4737	4765	rechtskonservativ	right-conservative	UNSET	UNSET	
4738	4766	rechtspolitisch	of judicial policy	UNSET	UNSET	
4739	4767	recycelbar	recyclable	C1	UNSET	
4740	4768	regennass	rain-soaked	UNSET	UNSET	
4741	4769	regierungsnah	near/close to government	UNSET	UNSET	
4742	4770	resolut	determined/resolute	UNSET	UNSET	
4743	4771	risikoarm	low-risk	UNSET	UNSET	
4744	4772	rostfrei	rustless/rustproof/stainless	UNSET	UNSET	
4745	4773	rückwärtsgewandt	backward-looking	UNSET	UNSET	
4746	4774	rührig	active/agile/entrepreneurial	UNSET	UNSET	
4747	4775	salafistisch	Salafistic	UNSET	UNSET	
4748	4776	samtig	smooth/velvety	UNSET	UNSET	
4749	4777	samtweich	velvety-soft	UNSET	UNSET	
4750	4778	sattgrün	lush green	UNSET	UNSET	
4751	4779	säuberlich	neat/neatly	UNSET	UNSET	
4752	4780	säuerlich	slightly sour / tart; (of a look) sour	C1	UNSET	
4753	4781	schadlos	chiefly in sich schadlos halten = to recoup one's losses	UNSET	UNSET	
4754	4782	schmerzstillend	analgesic/painkilling/paregoric	UNSET	UNSET	
4755	4783	schnöde	base/contemptible/contemptuous	UNSET	UNSET	
4756	4784	schriftstellerisch	literary/writerly	UNSET	UNSET	
4757	4785	schwachsinnig	foolish/soft in the head/weak-minded	UNSET	UNSET	
4758	4786	schwerverletzt	seriously injured	UNSET	UNSET	
4759	4787	schwindelig	dizzy/giddy/light-headed	UNSET	UNSET	
4760	4788	sechsköpfig	six-person	UNSET	UNSET	
4761	4789	sechsstündig	six-hour	UNSET	UNSET	
4762	4790	sechsteilig	six-part	UNSET	UNSET	
4763	4791	sesshaft	resident/settled	UNSET	UNSET	
4764	4792	silberfarben	silver-coloured/silvery	UNSET	UNSET	
4765	4793	situiert	circumstanced/situated/well off	UNSET	UNSET	
4766	4794	sixtinisch	sistine	UNSET	UNSET	
4767	4795	skandalös	scandalous	UNSET	UNSET	
4768	4796	solvent	solvent	UNSET	UNSET	
4769	4797	somalisch	Somali	UNSET	UNSET	
4770	4798	spanischsprachig	Spanish-speaking	UNSET	UNSET	
4771	4799	spätantik	late-antique	UNSET	UNSET	
4772	4800	sphärisch	ethereal/spherical	UNSET	UNSET	
4773	4801	sprachwissenschaftlich	linguistic	UNSET	UNSET	
4774	4802	staatenlos	stateless	UNSET	UNSET	
4775	4803	stadtnah	near/close to centre	UNSET	UNSET	
4776	4804	steinzeitlich	stone-age	UNSET	UNSET	
4777	4805	steirisch	Styrian	UNSET	UNSET	
4778	4806	stickig	stuffy / airless	UNSET	UNSET	
4779	4807	stoisch	stoic	UNSET	UNSET	
4780	4808	straffrei	exempt from punishment	UNSET	UNSET	
4781	4809	stressbedingt	stress-related / caused by stress	UNSET	UNSET	
4782	4810	subtraktiv	subtractive	UNSET	UNSET	
4783	4811	sudetendeutsch	Sudeten German	UNSET	UNSET	
4784	4812	symbolträchtig	symbolic/symbol-laden	UNSET	UNSET	
4785	4813	tanzbar	danceable	UNSET	UNSET	
4786	4814	tatenlos	inactive	B2	UNSET	
4787	4815	tausendfach	thousandfold	C1	UNSET	
4788	4816	teambildend	team-building	UNSET	UNSET	
4789	4817	teilnahmeberechtigt	eligible to participate	UNSET	UNSET	
4790	4818	tolerierbar	tolerable	UNSET	UNSET	
4791	4819	tollpatschig	clumsy	C1	UNSET	
4792	4820	topisch	topical	UNSET	UNSET	
4793	4821	traditionsbewusst	traditional/tradition-conscious	UNSET	UNSET	
4794	4822	transgen	transgenic	UNSET	UNSET	
4795	4823	trichterförmig	funnel-shaped	UNSET	UNSET	
4796	4824	überaltert	over-aged	UNSET	UNSET	
4797	4825	überirdisch	celestial/superlunary/unearthly	UNSET	UNSET	
4798	4826	übersät	strewn/covered	UNSET	UNSET	
4799	4827	überschlägig	rough/approximate	UNSET	UNSET	
4800	4828	umsatzstark	high-revenue	UNSET	UNSET	
4801	4829	unausgesprochen	unspoken	UNSET	UNSET	
4802	4830	unautorisiert	unauthorised	UNSET	UNSET	
4803	4831	unbeeindruckt	underwhelmed/unfazed/unimpressed	UNSET	UNSET	
4804	4832	unbeeinflusst	uninfluenced	UNSET	UNSET	
4805	4833	unbegreiflich	incomprehensible	UNSET	UNSET	
4806	4834	unbeholfen	awkward/clumsy/gauche	UNSET	UNSET	
4807	4835	unbelebt	inanimate	UNSET	UNSET	
4808	4836	unbeschädigt	undamaged	UNSET	UNSET	
4809	4837	undurchführbar	impracticable/infeasible	UNSET	UNSET	
4810	4838	uneinsichtig	unreasonable / refusing to see one's error / unrepentant	UNSET	UNSET	
4811	4839	unerschütterlich	unshakeable	UNSET	UNSET	
4812	4840	ungefiltert	unfiltered	UNSET	UNSET	
4813	4841	ungepflegt	unkempt / scruffy / badly maintained	UNSET	UNSET	
4814	4842	unglaubwürdig	not credible / implausible / untrustworthy	B2	UNSET	
4815	4843	unkalkulierbar	incalculable	UNSET	UNSET	
4816	4844	unkommentiert	uncommented	UNSET	UNSET	
4817	4845	unleserlich	illegible	B2	UNSET	
4818	4846	unnachahmlich	inimitable	UNSET	UNSET	
4819	4847	unnachgiebig	inflexible/intransigent/relentless	UNSET	UNSET	
4820	4848	unordentlich	messy/untidy	A2	UNSET	
4821	4849	unstreitig	undisputed	UNSET	UNSET	
4822	4850	unüberhörbar	unmistakable/impossible to miss	UNSET	UNSET	
4823	4851	unumkehrbar	irreversible	UNSET	UNSET	
4824	4852	unumwunden	frankly/candidly	UNSET	UNSET	
4825	4853	unverkrampft	relaxed/uninhibited	UNSET	UNSET	
4826	4854	unverlangt	unsolicited	UNSET	UNSET	
4827	4855	unwissend	unaware	UNSET	UNSET	
4828	4856	unzerkaut	unchewed	UNSET	UNSET	
4829	4857	verbotswidrig	in breach of a ban / prohibited	UNSET	UNSET	
4830	4858	verformbar	deformable	UNSET	UNSET	
4831	4859	verkehrssicher	roadworthy/streetworthy	UNSET	UNSET	
4832	4860	verkraftbar	bearable/manageable	UNSET	UNSET	
4833	4861	vermessen	presumptuous	UNSET	UNSET	
4834	4862	versicherungstechnisch	insurance-technical	UNSET	UNSET	
4835	4863	verständig	sensible/understanding	UNSET	UNSET	
4836	4864	vertrackt	complex/complicated/difficult	UNSET	UNSET	
4837	4865	verwahrlost	desolate/unkempt	B2	UNSET	
4838	4866	verwaschen	faded/washed out	UNSET	UNSET	
4839	4867	verwittert	weathered	UNSET	UNSET	
4840	4868	verzögerungsfrei	instantaneous/without delay	UNSET	UNSET	
4841	4869	verzwickt	complicated/convoluted/involved	B2	UNSET	
4842	4870	viersemestrig	four-semester	UNSET	UNSET	
4843	4871	volkskundlich	ethnographic/folklore	UNSET	UNSET	
4844	4872	vorbestraft	with a criminal record	UNSET	UNSET	
4845	4873	vorchristlich	before Christ/pre-Christian	UNSET	UNSET	
4846	4874	waagrecht	horizontal	UNSET	UNSET	
4847	4875	wartungsarm	poor in/low in maintenance	UNSET	UNSET	
4848	4876	wehrhaft	able to defend itself / militarily capable	UNSET	UNSET	
4849	4877	weißlich	whitish	UNSET	UNSET	
4850	4878	weltfremd	unworldly	UNSET	UNSET	
4851	4879	widerlich	abhorrent/disgusting/nauseating	UNSET	UNSET	
4852	4880	windstill	calm/windless	UNSET	UNSET	
4853	4881	wirbellos	invertebrate/without a backbone	UNSET	UNSET	
4854	4882	wirr	confused/muddled/tangled	UNSET	UNSET	
4855	4883	zentralistisch	centralist	UNSET	UNSET	
4856	4884	zerbrochen	broken/cracked	UNSET	UNSET	
4857	4885	zimperlich	squeamish/squeamishly	UNSET	UNSET	
4858	4886	zögernd	hesitant	UNSET	UNSET	
4859	4887	zuckersüß	sugar-sweet / as sweet as sugar; (figurative) saccharine	UNSET	UNSET	
4860	4888	zweifarbig	two-coloured	UNSET	UNSET	
4861	4889	zweigeteilt	bipartite/divided/split	UNSET	UNSET	
4862	4890	zweiminütig	two-minute	UNSET	UNSET	
4863	4891	zweistöckig	two-storey	UNSET	UNSET	
4864	4892	zylindrisch	cylindrical/cylindrically	UNSET	UNSET	
4865	4893	abgrenzbar	definable/delimitable/estimable	UNSET	UNSET	
4866	4894	abscheulich	abominable/despicable/heinous	UNSET	UNSET	
4867	4895	abtrünnig	apostate/renegade/schismatical	UNSET	UNSET	
4868	4896	abwesend	absent	B1	UNSET	
4869	4897	achtköpfig	eight-person	UNSET	UNSET	
4870	4898	achtseitig	eight-page/eight-sided/octagonal	UNSET	UNSET	
4871	4899	adrett	smart / neat / spruce	UNSET	UNSET	
4872	4900	aerob	aerobic	UNSET	UNSET	
4873	4901	affin	affine/similar	UNSET	UNSET	
4874	4902	ägäisch	Aegean	UNSET	UNSET	
4875	4903	agrarisch	agricultural	UNSET	UNSET	
4876	4904	allabendlich	every evening	UNSET	UNSET	
4877	4905	altersmäßig	in terms of age	UNSET	UNSET	
4878	4906	anarchistisch	anarchist/anarchistic	UNSET	UNSET	
4879	4907	anfechtbar	contestable/disputable	UNSET	UNSET	
4880	4908	anschmiegsam	supple/snug-fitting/affectionate	UNSET	UNSET	
4881	4909	anthropologisch	anthropological	UNSET	UNSET	
4882	4910	antiautoritär	antiauthoritarian	UNSET	UNSET	
4883	4911	antidemokratisch	antidemocratic	UNSET	UNSET	
4884	4912	apokalyptisch	apocalyptic	UNSET	UNSET	
4885	4913	arabischsprachig	Arabic-speaking	UNSET	UNSET	
4886	4914	arbeitstäglich	on every working day / each business day	UNSET	UNSET	
4887	4915	ärmellos	sleeveless	UNSET	UNSET	
4888	4916	artverwandt	related (species/kind)	UNSET	UNSET	
4889	4917	atomwaffenfrei	free of atomic weapon	UNSET	UNSET	
4890	4918	ausbaufähig	capable of extension	B2	UNSET	
4891	4919	ausnehmend	exceedingly	UNSET	UNSET	
4892	4920	auszugsweise	in extracts	UNSET	UNSET	
4893	4921	autodidaktisch	autodidactic	UNSET	UNSET	
4894	4922	bankrott	bankrupt	B2	UNSET	
4895	4923	batterieelektrisch	battery-electric	UNSET	UNSET	
4896	4924	baumlos	treeless	UNSET	UNSET	
4897	4925	begehrenswert	desirable	UNSET	UNSET	
4898	4926	beherrscht	controlled	UNSET	UNSET	
4899	4927	berufsständisch	professional/corporative	UNSET	UNSET	
4900	4928	bescheuert	dumb/stupid	UNSET	UNSET	
