rank	word	type	praeteritum	perfekt	auxiliary	english	cefr
3954	zunichtemachen	regular	-	-	UNSET	frustrate/ruin	-
3955	zuparken	regular	-	-	UNSET	block by parking/park in	-
3956	zurollen	regular	-	-	UNSET	roll toward/roll up to	-
3957	zurückdatieren	regular	-	-	UNSET	predate	-
3958	zusammenreißen	irregular	riss zusammen	zusammengerissen	haben	get a grip/pull oneself together	-
3959	zuschießen	irregular	schoss zu	zugeschossen	haben	contribute/pass the ball to somebody	-
3960	aalen	regular	-	-	UNSET	laze around/stretch out	-
3961	abblitzen	regular	-	-	UNSET	rebuff	-
3962	abdämpfen	regular	-	-	UNSET	dampen/mitigate/reduce the steam	-
3963	abdrücken	regular	-	-	UNSET	pull the trigger	-
3964	abfeilen	regular	-	-	UNSET	file off	-
3965	abfräsen	regular	-	-	UNSET	mill off	-
3966	abmagern	regular	-	-	sein	lose weight	-
3967	abschenken	regular	-	-	UNSET	pour off; give away (a game)	-
3968	abspritzen	regular	-	-	UNSET	spray off/ejaculate	-
3969	abverkaufen	regular	-	-	UNSET	sell off	-
3970	abwimmeln	regular	-	-	UNSET	get rid of sb	-
3971	achtgeben	irregular	gab acht	achtgegeben	haben	be careful/pay attention/watch	-
3972	alimentieren	regular	-	-	UNSET	support financially/pay maintenance	-
3973	amputieren	regular	-	-	UNSET	amputate	-
3974	anfüllen	regular	-	-	UNSET	fill up	-
3975	anfüttern	regular	-	-	UNSET	feed gradually; bait/chum	-
3976	anhimmeln	regular	-	-	UNSET	idolise	-
3977	ankern	regular	-	-	UNSET	anchor/cast anchor/drop anchor	-
3978	anmischen	regular	-	-	UNSET	blend/create by mixing/mix	-
3979	anrollen	regular	-	-	UNSET	roll up	-
3980	anschmiegen	regular	-	-	UNSET	cuddle up/snuggle up	-
3981	arretieren	regular	-	-	UNSET	lock/secure in place	-
3982	aufbocken	regular	-	-	UNSET	jack up/put on stands	-
3983	aufbrühen	regular	-	-	UNSET	brew up/make	-
3984	aufkreuzen	regular	-	-	sein	appear/sail to windward/show up	-
3985	aufmotzen	regular	-	-	UNSET	pimp/soup up/tune up	-
3986	aufmucken	regular	-	-	UNSET	rebel	-
3987	aufplustern	regular	-	-	UNSET	blow up/exaggerate/puff oneself	-
3988	ausblasen	irregular	blies aus	ausgeblasen	haben	blow out/extinguish/shut down	-
3989	auseinanderfallen	irregular	fiel auseinander	auseinandergefallen	sein	disintegrate/fall apart/fall to pieces	-
3990	auseinanderfalten	regular	-	-	UNSET	fan out/unfold	-
3991	ausforschen	regular	-	-	UNSET	investigate/probe	-
3992	aushungern	regular	-	-	UNSET	starve out	-
3993	ausleeren	regular	-	-	UNSET	drain/dump/empty	-
3994	auslöffeln	regular	-	-	UNSET	spoon out/spoon up	-
3995	ausstopfen	regular	-	-	UNSET	stuff	-
3996	austarieren	regular	-	-	UNSET	balance/balance out/determine	-
3997	ausufern	regular	-	-	UNSET	escalate/get out of control/overflow	-
3998	baggern	regular	-	-	UNSET	dig/excavate	-
3999	bebildern	regular	-	-	UNSET	illustrate	-
4000	behelligen	regular	-	-	UNSET	bother/harass	-
4001	beklatschen	regular	-	-	UNSET	applaud	-
4002	bekriegen	regular	-	-	UNSET	battle/wage war against	-
4003	bekümmern	regular	-	-	UNSET	worry/grieve; concern	-
4004	belehnen	regular	-	-	UNSET	enfeoff	-
4005	berauschen	regular	-	-	UNSET	inebriate	-
4006	bereitfinden	irregular	fand bereit	bereitgefunden	haben	be prepared/be willing	-
4007	beschämen	regular	-	-	UNSET	abash/embarrass/humiliate	-
4008	beseelen	regular	-	-	UNSET	inspire/animate	-
4009	bespritzen	regular	-	-	UNSET	splash/spray	-
4010	bestuhlen	regular	-	-	UNSET	provide with seats/put seating in	-
4011	bezirzen	regular	-	-	UNSET	bewitch	-
4012	biopsieren	regular	-	-	UNSET	biopsy	-
4013	bolzen	regular	-	-	UNSET	kick around/play football	-
4014	bugsieren	regular	-	-	UNSET	drag/manoeuvre	-
4015	dabeibleiben	irregular	blieb dabei	dabeigeblieben	sein	stick to it	-
4016	dämmern	regular	-	-	UNSET	dawn	-
4017	daten	regular	-	-	UNSET	date	C1
4018	davonschwimmen	irregular	schwamm davon	davongeschwommen	sein	swim away/swim off	-
4019	dekarbonisieren	regular	-	-	UNSET	decarbonise/decoke	-
4020	detonieren	regular	-	-	sein	detonate	-
4021	diffundieren	regular	-	-	UNSET	diffuse	-
4022	dinieren	regular	-	-	UNSET	dine	-
4023	dolmetschen	regular	-	-	UNSET	interpret	A2
4024	dopen	regular	-	-	UNSET	dope	-
4025	dribbeln	regular	-	-	UNSET	dribble	-
4026	düpieren	regular	-	-	UNSET	dupe	-
4027	durchleiden	irregular	durchlitt	durchlitten	haben	endure/suffer	-
4028	durchpeitschen	regular	-	-	UNSET	flog/give a whipping/rush through	-
4029	durchplanen	regular	-	-	UNSET	plan through/plan to the last detail	-
4030	durchstechen	irregular	durchstach	durchstochen	haben	stick through	-
4031	dürsten	regular	-	-	UNSET	be thirsty/thirst	-
4032	einflechten	irregular	flocht ein	eingeflochten	haben	interject/weave together	-
4033	einimpfen	regular	-	-	UNSET	inoculate/vaccinate	-
4034	einkerkern	regular	-	-	UNSET	incarcerate	-
4035	einkreisen	regular	-	-	UNSET	circle	-
4036	einmotten	regular	-	-	UNSET	lock away/mothball/put in mothballs	-
4037	einnicken	regular	-	-	UNSET	nod/nod off	-
4038	einschläfern	regular	-	-	UNSET	euthanise/put down/put to sleep	-
4039	elektrisieren	regular	-	-	UNSET	electrify	-
4040	emporsteigen	irregular	stieg empor	emporgestiegen	sein	climb	-
4041	enteisen	regular	-	-	UNSET	deice	-
4042	entfesseln	regular	-	-	UNSET	unbridle/unfetter/unleash	-
4043	entfetten	regular	-	-	UNSET	degrease	-
4044	entkleiden	regular	-	-	UNSET	undress	-
4045	entmündigen	regular	-	-	UNSET	deprive of legal capacity	-
4046	entthronen	regular	-	-	UNSET	dethrone	-
4047	entweihen	regular	-	-	UNSET	deconsecrate/defile/desecrate	-
4048	entwischen	regular	-	-	UNSET	escape/slip away	-
4049	entzücken	regular	-	-	UNSET	delight/enchant	-
4050	entzweien	regular	-	-	UNSET	divide/fall out	-
4051	epilieren	regular	-	-	UNSET	epilate/wax	-
4052	erbarmen	regular	-	-	UNSET	have mercy/pity	-
4053	erdulden	regular	-	-	UNSET	endure	-
4054	erkalten	regular	-	-	UNSET	cool down	-
4055	erschallen	irregular	erscholl	erschollen	haben	ring out/sound	-
4056	erstaunen	regular	-	-	UNSET	amaze/astonish/astound	B1
4057	evozieren	regular	-	-	UNSET	evoke	-
4058	exkommunizieren	regular	-	-	UNSET	excommunicate	-
4059	exponieren	regular	-	-	UNSET	expose	-
4060	fabrizieren	regular	-	-	UNSET	manufacture/produce	-
4061	feilbieten	irregular	bot feil	feilgeboten	haben	offer for sale	-
4062	feilschen	regular	-	-	UNSET	bargain/haggle	-
4063	festschrauben	regular	-	-	UNSET	screw down/screw on	-
4064	filetieren	regular	-	-	UNSET	fillet	-
4065	finishen	regular	-	-	UNSET	finish	-
4066	flicken	regular	-	-	UNSET	cobble/mend/patch	-
4067	flöten	regular	-	-	UNSET	whistle	-
4068	fluchen	regular	-	-	UNSET	curse/swear	B2
4069	frohlocken	regular	-	-	UNSET	exult/rejoice	-
4070	gähnen	regular	-	-	UNSET	yawn	C1
4071	galoppieren	regular	-	-	UNSET	gallop	C1
4072	gegenüberliegen	irregular	lag gegenüber	gegenübergelegen	haben	be opposite/face/face each other	-
4073	gegenzeichnen	regular	-	-	UNSET	countersign	-
4074	gestikulieren	regular	-	-	UNSET	gesticulate	-
4075	gieren	regular	-	-	UNSET	crave/lust after	-
4076	gleichmachen	regular	-	-	UNSET	equalise/level/make equal	-
4077	glimmen	regular	-	-	UNSET	glow/smolder	-
4078	grämen	regular	-	-	UNSET	grieve	-
4079	grünen	regular	-	-	UNSET	green/turn green	-
4080	härten	regular	-	-	UNSET	harden/temper/toughen oneself up	-
4081	hecheln	regular	-	-	UNSET	pant	-
4082	herausfischen	regular	-	-	UNSET	fish out	-
4083	herauswachsen	irregular	wuchs heraus	herausgewachsen	sein	grow out/outgrow	-
4084	hereinspazieren	regular	-	-	UNSET	breeze in	-
4085	herumschleppen	regular	-	-	UNSET	carry around/lug around	-
4086	herumsitzen	irregular	saß herum	herumgesessen	haben	sit around	-
4087	hineinführen	regular	-	-	UNSET	bring in/lead/lead in	-
4088	hineinschütten	regular	-	-	UNSET	pour in	-
4089	hinsagen	regular	-	-	UNSET	say without thinking	-
4090	hinwegfegen	regular	-	-	UNSET	sweep away	-
4091	hofieren	regular	-	-	UNSET	court/pay court	B2
4092	immunisieren	regular	-	-	UNSET	immunise/make immune	-
4093	infiltrieren	regular	-	-	UNSET	infiltrate	-
4094	intendieren	regular	-	-	UNSET	intend	-
4095	irreführen	regular	-	-	UNSET	deceive/mislead	-
4096	kartografieren	regular	-	-	UNSET	chart/map	-
4097	keltern	regular	-	-	UNSET	press	-
4098	ketten	regular	-	-	UNSET	chain	-
4099	kidnappen	regular	-	-	UNSET	kidnap	-
4100	killen	regular	-	-	UNSET	kill	-
4101	kiten	regular	-	-	UNSET	kite	-
4102	kleckern	regular	-	-	UNSET	spill/drip	-
4103	kleinreden	regular	-	-	UNSET	downplay/play down	-
4104	knattern	regular	-	-	UNSET	crackle/flap/put-put	-
4105	knöpfen	regular	-	-	UNSET	button	-
4106	kommissionieren	regular	-	-	UNSET	pick orders	-
4107	konferieren	regular	-	-	UNSET	confer	-
4108	kräuseln	regular	-	-	UNSET	crimp/frizz/gather	-
4109	kraxeln	regular	-	-	UNSET	clamber	-
4110	kritzeln	regular	-	-	UNSET	doodle	-
4111	krümeln	regular	-	-	UNSET	crumble	-
4112	kullern	regular	-	-	sein	roll	-
4113	kurieren	regular	-	-	UNSET	cure	-
4114	leimen	regular	-	-	UNSET	glue	-
4115	liebkosen	regular	-	-	UNSET	caress	-
4116	linken	regular	-	-	UNSET	cheat/trick; link	A2
4117	löffeln	regular	-	-	UNSET	spoon up	-
4118	losbrechen	irregular	brach los	losgebrochen	haben	break/break off/break out	-
4119	loten	regular	-	-	UNSET	fathom/sound	-
4120	lümmeln	regular	-	-	UNSET	slouch	-
4121	lutschen	regular	-	-	UNSET	suck	-
4122	marinieren	regular	-	-	UNSET	marinade/marinate	C1
4123	marmorieren	regular	-	-	UNSET	marbelise/marble/marbleise	-
4124	materialisieren	regular	-	-	UNSET	materialise	-
4125	mattieren	regular	-	-	UNSET	frost/matt/tarnish	-
4126	maulen	regular	-	-	UNSET	moan/nag	-
4127	mediatisieren	regular	-	-	UNSET	mediatise	-
4128	mitteln	regular	-	-	UNSET	average	-
4129	motzen	regular	-	-	UNSET	grouch/grumble	-
4130	nachführen	regular	-	-	UNSET	update	-
4131	nachplappern	regular	-	-	UNSET	parrot	-
4132	nachschärfen	regular	-	-	UNSET	resharpen	-
4133	nachwürzen	regular	-	-	UNSET	spice up	-
4134	niedermachen	regular	-	-	UNSET	bash/butcher	-
4135	nippen	regular	-	-	UNSET	sip	-
4136	objektivieren	regular	-	-	UNSET	objektivise	-
4137	pasteurisieren	regular	-	-	UNSET	pasteurise	-
4138	peitschen	regular	-	-	UNSET	flog/lash/whip	-
4139	pennen	regular	-	-	UNSET	sleep/crash	-
4140	pfropfen	regular	-	-	UNSET	graft	-
4141	piepen	regular	-	-	UNSET	beep/cheep	-
4142	pissen	regular	-	-	UNSET	urinate (vulgar)	-
4143	ploppen	regular	-	-	UNSET	pop	-
4144	posaunen	regular	-	-	UNSET	play the trombone/trumpet	-
4145	puschen	regular	-	-	UNSET	push/boost	-
4146	quaken	regular	-	-	UNSET	croak/quack	-
4147	ramponieren	regular	-	-	UNSET	batter/ruin/spoil	-
4148	ratschen	regular	-	-	UNSET	chat	-
4149	referenzieren	regular	-	-	UNSET	reference	-
4150	rehabilitieren	regular	-	-	UNSET	rehabilitate	-
4151	reichmachen	regular	-	-	UNSET	enrich/make rich	-
4152	rekapitulieren	regular	-	-	UNSET	recapitulate	-
4153	resetten	regular	-	-	UNSET	reset	-
4154	restituieren	regular	-	-	UNSET	restitute	-
4155	reüssieren	regular	-	-	UNSET	have a success/succeed	-
4156	rubbeln	regular	-	-	UNSET	rub	-
4157	rumoren	regular	-	-	UNSET	make a noise/rumble	-
4158	rümpfen	regular	-	-	UNSET	wrinkle (one's nose)	-
4159	sacken	regular	-	-	sein	sink/sink in/slump	-
4160	säkularisieren	regular	-	-	UNSET	secularise	-
4161	salutieren	regular	-	-	UNSET	salute	-
4162	saubermachen	regular	-	-	UNSET	clean	-
4163	saufen	irregular	soff	gesoffen	haben	booze/drink	-
4164	säuseln	regular	-	-	UNSET	murmur/purr/whisper	-
4165	schänden	regular	-	-	UNSET	defile/desecrate/dishonour	-
4166	schlittern	regular	-	-	UNSET	slide	-
4167	schnaufen	regular	-	-	UNSET	breathe/breathe hard/wheeze	-
4168	schnüffeln	regular	-	-	UNSET	sniff/snuffle	-
4169	schönreden	regular	-	-	UNSET	gloss over/sugarcoat	C1
4170	schrubben	regular	-	-	UNSET	scrub	-
4171	schwadronieren	regular	-	-	UNSET	rant/swagger	-
4172	schwängern	regular	-	-	UNSET	impregnate/make pregnant	-
4173	screenen	regular	-	-	UNSET	screen	-
4174	sekundieren	regular	-	-	UNSET	second	-
4175	seufzen	regular	-	-	UNSET	groan/sigh	C1
4176	sieden	regular	-	-	UNSET	boil/seethe	-
4177	siezen	regular	-	-	UNSET	be on formal terms	B1
4178	speien	irregular	spie	gespien	haben	spew/spit/vomit	-
4179	sputen	regular	-	-	UNSET	hurry	-
4180	steckenbleiben	irregular	blieb stecken	steckengeblieben	haben	become stuck/dry up/forget one´s line	-
4181	sticken	regular	-	-	UNSET	embroider	-
4182	stochern	regular	-	-	UNSET	poke	-
4183	stolzieren	regular	-	-	UNSET	strut	-
4184	stummschalten	regular	-	-	UNSET	mute	-
4185	stupsen	regular	-	-	UNSET	nudge/prod	-
4186	sündigen	regular	-	-	UNSET	indulge/sin	-
4187	tadeln	regular	-	-	UNSET	blame/censure/find fault with	-
4188	taggen	regular	-	-	UNSET	tag	-
4189	toasten	regular	-	-	UNSET	toast	-
4190	tollen	regular	-	-	UNSET	frolic/romp	-
4191	torkeln	regular	-	-	UNSET	reel/stagger	-
4192	transponieren	regular	-	-	UNSET	transpose	-
4193	tunneln	regular	-	-	UNSET	nutmeg	-
4194	überbezahlen	regular	-	-	UNSET	overpay	-
4195	überdehnen	regular	-	-	UNSET	overstretch/pull/stretch	-
4196	überreagieren	regular	-	-	UNSET	overreact	-
4197	umblättern	regular	-	-	UNSET	flip/page	-
4198	umherreisen	regular	-	-	UNSET	travel around	-
4199	umprogrammieren	regular	-	-	UNSET	reprogram/reprogramme	-
4200	umtopfen	regular	-	-	UNSET	repot	-
