rank	word	type	praeteritum	perfekt	auxiliary	english	cefr
2540	wiederhaben	regular	-	-	UNSET	back/got/have	-
2541	zerren	regular	-	-	UNSET	drag/rip up/strain	-
2542	zirkulieren	regular	-	-	sein	circulate	-
2543	zurückdrängen	regular	-	-	UNSET	push back/repel	-
2544	abdichten	regular	-	-	UNSET	seal/waterproof	-
2545	abkaufen	regular	-	-	UNSET	buy/buy into	-
2546	abreisen	regular	-	-	UNSET	depart/leave	-
2547	abspringen	irregular	sprang ab	abgesprungen	sein	abandon/back out/chip off	-
2548	abstrahieren	regular	-	-	UNSET	abstract	-
2549	abstützen	regular	-	-	UNSET	support/brace	-
2550	abtrocknen	regular	-	-	UNSET	dry/dry off/dry up	-
2551	abwählen	regular	-	-	UNSET	deselect/drop/vote out	-
2552	assistieren	regular	-	-	UNSET	assist	-
2553	aushebeln	regular	-	-	UNSET	lever	-
2554	aushöhlen	regular	-	-	UNSET	hollow out/undermine	-
2555	ausklammern	regular	-	-	UNSET	exclude/factor out	-
2556	berichtigen	regular	-	-	UNSET	correct	-
2557	beschwören	irregular	beschwor	beschworen	haben	conjure/implore/swear	-
2558	bezaubern	regular	-	-	UNSET	enchant/fascinate	-
2559	blinken	regular	-	-	UNSET	flash	-
2560	detektieren	regular	-	-	UNSET	detect	-
2561	einbürgern	regular	-	-	UNSET	naturalise	-
2562	einpreisen	regular	-	-	UNSET	determine the price structure/set the prices	-
2563	einschleusen	regular	-	-	UNSET	infiltrate (into)/smuggle in	-
2564	fristen	regular	-	-	UNSET	keep alive/sustain	-
2565	hantieren	regular	-	-	UNSET	be busy with/handle	-
2566	hospitieren	regular	-	-	UNSET	sit in on classes/sit in on lectures	-
2567	jammern	regular	-	-	UNSET	lament/moan/wail	-
2568	joggen	regular	-	-	UNSET	jog	A1
2569	katapultieren	regular	-	-	UNSET	catapult	B2
2570	klammern	regular	-	-	UNSET	bracket/cling	-
2571	kneten	regular	-	-	UNSET	knead	C1
2572	konterkarieren	regular	-	-	UNSET	foil/go against/thwart	-
2573	mailen	regular	-	-	UNSET	mail	B1
2574	missverstehen	irregular	missverstand	missverstanden	haben	misapprehend/misunderstand	B2
2575	nötigen	regular	-	-	UNSET	compel/force	-
2576	pflücken	regular	-	-	UNSET	pick/pluck	-
2577	präparieren	regular	-	-	UNSET	prepare	-
2578	preisen	irregular	pries	gepriesen	haben	glorify/laud/praise	B2
2579	rasieren	regular	-	-	UNSET	shave	B1
2580	schneien	regular	-	-	UNSET	snow	A1
2581	schwelgen	regular	-	-	UNSET	revel in/indulge	-
2582	starren	regular	-	-	UNSET	be covered/stare	-
2583	stinken	irregular	stank	gestunken	haben	stink	A2
2584	überfliegen	irregular	überflog	überflogen	haben	fly over/glance over/skim	-
2585	überlaufen	irregular	lief über	übergelaufen	sein	overflow	-
2586	umhüllen	regular	-	-	UNSET	coat/cover/encase	-
2587	umkrempeln	regular	-	-	UNSET	roll up/turn inside out	-
2588	verbeamten	regular	-	-	UNSET	give the status of civil servant	-
2589	vergnügen	regular	-	-	UNSET	please	-
2590	vertonen	regular	-	-	UNSET	add sound/set something to music	B2
2591	verzweifeln	regular	-	-	UNSET	despair	C1
2592	wälzen	regular	-	-	UNSET	browse/handle/roll	B2
2593	weggehen	irregular	ging weg	weggegangen	sein	disappear/go away/leave	C1
2594	wirbeln	regular	-	-	UNSET	swirl	-
2595	wuchern	regular	-	-	UNSET	grow/profiteer/proliferate	-
2596	wüten	regular	-	-	UNSET	rage	-
2597	zerschneiden	irregular	zerschnitt	zerschnitten	haben	cut/cut up/slice	B2
2598	zersetzen	regular	-	-	UNSET	corrode/decompose/subvert	-
2599	abstammen	regular	-	-	UNSET	descend	-
2600	ankämpfen	regular	-	-	UNSET	battle	-
2601	anzweifeln	regular	-	-	UNSET	doubt/question	-
2602	aufbieten	irregular	bot auf	aufgeboten	haben	mobilise/muster/summon	-
2603	auferstehen	irregular	auferstand	auferstanden	haben	rise/rise from the dead	-
2604	autorisieren	regular	-	-	UNSET	authorise	-
2605	befehlen	irregular	befahl	befohlen	haben	command/order	B2
2606	benoten	regular	-	-	UNSET	grade	-
2607	betäuben	regular	-	-	UNSET	benumb/numb	-
2608	bloggen	regular	-	-	UNSET	blog	A2
2609	buhlen	regular	-	-	UNSET	court/have a love affair/suck up	-
2610	designen	regular	-	-	UNSET	design	-
2611	durchgreifen	irregular	griff durch	durchgegriffen	haben	crack down	-
2612	durchlassen	irregular	ließ durch	durchgelassen	haben	leak/let get away someone/let off somebody	-
2613	einengen	regular	-	-	UNSET	concentrate/narrow	-
2614	einreden	regular	-	-	UNSET	delude/talk into	-
2615	einwandern	regular	-	-	sein	immigrate	B2
2616	emigrieren	regular	-	-	sein	emigrate	B2
2617	entwerten	regular	-	-	UNSET	devalue/cancel a ticket	-
2618	ertappen	regular	-	-	UNSET	catch/catch oneself	-
2619	flechten	irregular	flocht	geflochten	haben	plait/weave/wreathe	B2
2620	freisprechen	irregular	sprach frei	freigesprochen	haben	exculpate	-
2621	gipfeln	regular	-	-	UNSET	culminate/peak/top	-
2622	herausragen	regular	-	-	UNSET	protrude/stand out	-
2623	herrühren	regular	-	-	UNSET	arise/stem	-
2624	herunterfallen	irregular	fiel herunter	heruntergefallen	sein	fall	-
2625	hervortun	irregular	tat hervor	hervorgetan	haben	excel	C1
2626	heulen	regular	-	-	UNSET	bawl/blubber/hoot	C1
2627	hocken	regular	-	-	UNSET	lounge around/sit down/squat	-
2628	kastrieren	regular	-	-	UNSET	castrate	-
2629	keimen	regular	-	-	UNSET	germinate/pullulate/sprout	-
2630	kontern	regular	-	-	UNSET	counter	C1
2631	konzertieren	regular	-	-	UNSET	concert/give a concert	-
2632	krabbeln	regular	-	-	UNSET	crawl	-
2633	manövrieren	regular	-	-	UNSET	manoeuvre	-
2634	massieren	regular	-	-	UNSET	massage	C1
2635	mutieren	regular	-	-	UNSET	crack/mutate	-
2636	nachspüren	regular	-	-	UNSET	track	-
2637	pflastern	regular	-	-	UNSET	pave	-
2638	polstern	regular	-	-	UNSET	cushion	-
2639	quatschen	regular	-	-	UNSET	babble/blab/blather	B1
2640	rudern	regular	-	-	UNSET	row	B2
2641	schockieren	regular	-	-	UNSET	shock	B2
2642	stranden	regular	-	-	UNSET	founder/run aground/strand	-
2643	tasten	regular	-	-	UNSET	fumble/grope	-
2644	terminieren	regular	-	-	UNSET	schedule/time	-
2645	trommeln	regular	-	-	UNSET	bang/beat/drum	-
2646	turnen	regular	-	-	UNSET	do gymnastics	-
2647	verbünden	regular	-	-	UNSET	ally	C1
2648	verdünnen	regular	-	-	UNSET	dilute/rarefy	-
2649	verengen	regular	-	-	UNSET	constrict	-
2650	verkommen	irregular	verkam	verkommen	sein	be wasted/decay/go bad	-
2651	verriegeln	regular	-	-	UNSET	bolt	-
2652	verscheiden	irregular	verschied	verschieden	sein	pass away	-
2653	wettern	regular	-	-	UNSET	fulminate/storm/thunder	-
2654	wimmeln	regular	-	-	UNSET	teem	-
2655	zudecken	regular	-	-	UNSET	cover	-
2656	zufließen	irregular	floss zu	zugeflossen	sein	accrue/flow into/flow to	-
2657	aberkennen	irregular	erkannte ab	aberkannt	haben	deprive	-
2658	abschießen	irregular	schoss ab	abgeschossen	haben	fire/get drunk/oust	-
2659	abschleppen	regular	-	-	UNSET	tow	-
2660	abstempeln	regular	-	-	UNSET	brand/peg/stamp	-
2661	amüsieren	regular	-	-	UNSET	amuse/entertain	-
2662	andocken	regular	-	-	UNSET	dock	-
2663	ausatmen	regular	-	-	UNSET	breathe out/draw one's last breath/exhale	-
2664	auslosen	regular	-	-	UNSET	draw lots	-
2665	auswaschen	irregular	wusch aus	ausgewaschen	haben	erode/rinse/rinse out	-
2666	einfüllen	regular	-	-	UNSET	fill	-
2667	einreiben	irregular	rieb ein	eingerieben	haben	coat/rub in	-
2668	einwickeln	regular	-	-	UNSET	envelop/fool/hoodwink	-
2669	emulieren	regular	-	-	UNSET	emulate	-
2670	entbehren	regular	-	-	UNSET	be without/do without/go without	-
2671	entkernen	regular	-	-	UNSET	pit	-
2672	enttarnen	regular	-	-	UNSET	expose/reveal/unmask	-
2673	erdenken	irregular	erdachte	erdacht	haben	devise/excogitate/think up	-
2674	fernsehen	irregular	sah fern	ferngesehen	haben	watch TV	A1
2675	fiebern	regular	-	-	UNSET	have a fever	-
2676	flüstern	regular	-	-	UNSET	susurrate/whisper	A2
2677	fortpflanzen	regular	-	-	UNSET	procreate	-
2678	glühen	regular	-	-	UNSET	glow	-
2679	gutheißen	irregular	hieß gut	gutgeheißen	haben	approve	C1
2680	imitieren	regular	-	-	UNSET	copy/fake/imitate	-
2681	kuratieren	regular	-	-	UNSET	curate	-
2682	leasen	regular	-	-	UNSET	lease	-
2683	mausern	regular	-	-	UNSET	moult	-
2684	mitfinanzieren	regular	-	-	UNSET	cofinance	-
2685	mitschwingen	irregular	schwang mit	mitgeschwungen	haben	contain/resonate	-
2686	modulieren	regular	-	-	UNSET	modulate	-
2687	paddeln	regular	-	-	sein	canoe/paddle	-
2688	postulieren	regular	-	-	UNSET	posit/postulate	-
2689	pulsieren	regular	-	-	UNSET	circulate/pulsate/pulse	-
2690	reinfallen	irregular	fiel rein	reingefallen	sein	fall for it	-
2691	rühmen	regular	-	-	UNSET	praise	-
2692	schränken	regular	-	-	UNSET	restrict	-
2693	stempeln	regular	-	-	UNSET	stamp	-
2694	strapazieren	regular	-	-	UNSET	get on somebody's nerves/strain/stress	-
2695	tätowieren	regular	-	-	UNSET	tattoo	-
2696	überladen	irregular	überlud	überladen	haben	overload	-
2697	umstrukturieren	regular	-	-	UNSET	restructure	-
2698	verenden	regular	-	-	UNSET	die/perish	-
2699	verfangen	irregular	verfing	verfangen	haben	get caught/succeed/work	-
2700	verspäten	regular	-	-	UNSET	be late	-
2701	verstauben	regular	-	-	UNSET	gather dust/get dusty	-
2702	wägen	irregular	wog	gewogen	haben	ponder/weigh	-
2703	wiederverwerten	regular	-	-	UNSET	reutilise	-
2704	zücken	regular	-	-	UNSET	pull out/whip out	-
2705	zufallen	irregular	fiel zu	zugefallen	sein	close/devolve/fall	C1
2706	zusammenzählen	regular	-	-	UNSET	add up/reckon up/sum up	-
2707	zutragen	irregular	trug zu	zugetragen	haben	befall	-
2708	abladen	irregular	lud ab	abgeladen	haben	unload	-
2709	abschauen	regular	-	-	UNSET	copy/peek	-
2710	abwälzen	regular	-	-	UNSET	pass on/pass the buck/roll away	-
2711	amortisieren	regular	-	-	UNSET	amortise/pay itself off	-
2712	anfeuern	regular	-	-	UNSET	cheer/fuel/light	-
2713	anfressen	irregular	fraß an	angefressen	haben	build up/erode/nibble at	-
2714	anlasten	regular	-	-	UNSET	blame/saddle	-
2715	anstimmen	regular	-	-	UNSET	intone	-
2716	aufdrucken	regular	-	-	UNSET	imprint	-
2717	aufgießen	irregular	goss auf	aufgegossen	haben	add water/make/pour in	C1
2718	aufklappen	regular	-	-	UNSET	fold back/open/open up	-
2719	aufstecken	regular	-	-	UNSET	put on	-
2720	aufwecken	regular	-	-	UNSET	awake/wake up	-
2721	austreiben	irregular	trieb aus	ausgetrieben	haben	cure/drive out/exorcise	-
2722	auswerfen	irregular	warf aus	ausgeworfen	haben	cough up/produce	-
2723	beladen	irregular	belud	beladen	haben	load	B2
2724	beneiden	regular	-	-	UNSET	envy	B2
2725	betteln	regular	-	-	UNSET	beg	-
2726	bombardieren	regular	-	-	UNSET	bomb/bombard/pelt	-
2727	deponieren	regular	-	-	UNSET	deposit	-
2728	düngen	regular	-	-	UNSET	fertilize/manure	C1
2729	eingraben	irregular	grub ein	eingegraben	haben	bury	-
2730	entmutigen	regular	-	-	UNSET	discourage	B2
2731	festsitzen	irregular	saß fest	festgesessen	haben	get stuck	-
2732	hinhalten	irregular	hielt hin	hingehalten	haben	hold out/stall	-
2733	inhalieren	regular	-	-	UNSET	inhale	A1
2734	instrumentalisieren	regular	-	-	UNSET	exploit	-
2735	kappen	regular	-	-	UNSET	cut/sever	-
2736	legalisieren	regular	-	-	UNSET	legalise	-
2737	liebäugeln	regular	-	-	UNSET	fancy/ogle	-
2738	lizenzieren	regular	-	-	UNSET	licence	-
2739	nachhaken	regular	-	-	UNSET	dig deeper	B2
2740	philosophieren	regular	-	-	UNSET	philosophise	-
2741	promoten	regular	-	-	UNSET	promote	C1
2742	pusten	regular	-	-	UNSET	blow/puff	-
2743	quetschen	regular	-	-	UNSET	bruise/crush/squeeze	-
2744	rammen	regular	-	-	UNSET	ram	-
2745	reglementieren	regular	-	-	UNSET	regularise/regulate	-
2746	revidieren	regular	-	-	UNSET	correct/revise	C1
2747	schichten	regular	-	-	UNSET	layer	-
2748	schnitzen	regular	-	-	UNSET	carve/whittle	B2
2749	sondieren	regular	-	-	UNSET	probe/sound	-
2750	subventionieren	regular	-	-	UNSET	subsidise	-
2751	suspendieren	regular	-	-	UNSET	suspend	-
2752	trimmen	regular	-	-	UNSET	clip/trim	-
2753	übergießen	irregular	goss über	übergegossen	haben	dash/douse/spill	-
2754	überschatten	regular	-	-	UNSET	overshadow	B2
2755	umkommen	irregular	kam um	umgekommen	sein	get killed/perish	-
2756	untergraben	irregular	untergrub	untergraben	haben	erode/undermine	-
2757	untertauchen	regular	-	-	UNSET	submerge	-
2758	uraufführen	regular	-	-	UNSET	premiere	-
2759	verpachten	regular	-	-	UNSET	lease/let	-
2760	vorfahren	irregular	fuhr vor	vorgefahren	sein	drive ahead/drive up	-
2761	wegfahren	irregular	fuhr weg	weggefahren	sein	drive away/leave	A2
2762	wölben	regular	-	-	UNSET	arch/bulge/camber	-
2763	zentralisieren	regular	-	-	UNSET	centralise	-
2764	zusammensuchen	regular	-	-	UNSET	gather up	-
2765	abberufen	irregular	berief ab	abberufen	haben	recall/relieve from office	-
2766	abfertigen	regular	-	-	UNSET	dispatch	-
2767	abschotten	regular	-	-	UNSET	encapsulate/seal off	-
2768	abzahlen	regular	-	-	UNSET	pay in installments/pay in instalments/pay off	-
2769	akzentuieren	regular	-	-	UNSET	accentuate	-
2770	anbrennen	irregular	brannte an	angebrannt	haben	burn/kindle/light	-
2771	anhaften	regular	-	-	UNSET	adhere/stick to	-
2772	anklopfen	regular	-	-	UNSET	approach/knock/touch	-
2773	auflassen	irregular	ließ auf	aufgelassen	haben	close down/convey away/keep open	-
2774	aufreihen	regular	-	-	UNSET	line up/put things in a row/thread	-
2775	aufstoßen	irregular	stieß auf	aufgestoßen	haben	belch/bump open/burp	-
2776	aufzwingen	irregular	zwang auf	aufgezwungen	haben	force upon	-
2777	ausbessern	regular	-	-	UNSET	mend	-
2778	ausbrüten	regular	-	-	UNSET	brood/concoct/hatch	-
2779	ausreißen	irregular	riss aus	ausgerissen	haben	tear out	C1
2780	befruchten	regular	-	-	UNSET	fertilise	-
2781	beieinanderliegen	irregular	lag beieinander	beieinandergelegen	haben	lie together	-
2782	berauben	regular	-	-	UNSET	deprive/rob	-
2783	beträufeln	regular	-	-	UNSET	sprinkle	-
2784	bluten	regular	-	-	UNSET	bleed	A2
2785	bröckeln	regular	-	-	sein	break/crumble/disappear	-
2786	deckeln	regular	-	-	UNSET	cap/put a lid on	-
2787	diffamieren	regular	-	-	UNSET	defame/vilify	-
2788	diskreditieren	regular	-	-	UNSET	discredit	-
2789	disziplinieren	regular	-	-	UNSET	discipline	-
2790	einheimsen	regular	-	-	UNSET	reap	-
2791	entheben	irregular	enthob	enthoben	haben	remove from office/relieve	-
2792	erleuchten	regular	-	-	UNSET	enlighten/illuminate	-
2793	ermahnen	regular	-	-	UNSET	admonish/scold/urge	-
2794	fernbleiben	irregular	blieb fern	ferngeblieben	haben	be absent/stay away	-
2795	feststecken	regular	-	-	UNSET	be stuck/get stuck/pin	-
2796	frustrieren	regular	-	-	UNSET	frustrate	C1
2797	herausheben	irregular	hob heraus	herausgehoben	haben	bring out/emphasise/lift out	-
2798	herholen	regular	-	-	UNSET	fetch	-
2799	hochkommen	irregular	kam hoch	hochgekommen	sein	come up/well up	-
2800	kitzeln	regular	-	-	UNSET	tickle	C1
