rank	word	english	cefr	flags
3485	menschengemacht	anthropogenic/man-induced/man-made	C1	-
3486	millionenfach	a million times/millionfold	-	notDeclinable
3487	monotheistisch	monotheistic/monotheistical	-	-
3488	muffig	mouldy	-	-
3489	neuzeitlich	modern/new-age	-	-
3490	nichtig	invalid/void	-	-
3491	nigerianisch	Nigerian	-	-
3492	nominell	nominal/titular	-	-
3493	ordnungspolitisch	regulatory policy	-	-
3494	österlich	Paschal	-	-
3495	parteiübergreifend	cross-party	-	-
3496	passabel	passable	-	-
3497	puristisch	puristic	-	-
3498	rechtsfähig	capable of jurisprudence	-	-
3499	rechtswissenschaftlich	jurisprudent	-	-
3500	reformatorisch	Reformation/reformatory	-	-
