rank	word	english	cefr	flags
4174	kinderreich	with many children	B2	-
4175	knallrot	bright red/fire-engine red	-	-
4176	kompositorisch	compositional	-	-
4177	kosmopolitisch	cosmopolitan	-	-
4178	krumm	crooked	-	-
4179	kurativ	curative	-	-
4180	lahm	lame	-	-
4181	langzeitarbeitslos	long-term unemployed	-	-
4182	lasch	lackadaisical/limp	-	-
4183	libanesisch	Lebanese	-	-
4184	linksseitig	left-sided	-	-
4185	lobenswert	commendable/laudable	C1	-
4186	lustlos	without/free of desire	B2	-
4187	makroskopisch	macroscopic	-	-
4188	massig	bulky/huge/mass	-	-
4189	mehrseitig	multilateral/multipage	-	-
4190	meistgelesen	most-read	-	-
4191	menschenfeindlich	misanthropic/hostile	-	-
4192	millionenschwer	million-euro/multi-million	-	-
4193	minutenlang	for minutes/lasting minutes	-	-
4194	missglückt	failed	-	-
4195	missverständlich	mistakable/misunderstandable	B2	-
4196	mollig	chubby/plump/snug	-	-
4197	multidimensional	multidimensional	-	-
4198	mythologisch	mytholocigal	B2	-
4199	nahbar	approachable	-	-
4200	nasskalt	wet and cold	-	-
