rank	article	word	plural	english	cefr	flags
4498	der	Bekanntheitsgrad	Bekanntheitsgrade	level of awareness/name recognition	C1	-
7308	die	Bergleute	Bergleute	miners	-	-
7309	die	Berufsakademie	Berufsakademien	university of cooperative education	-	-
7310	die	Besinnung	—	consciousness/contemplation/reflection	-	-
7311	der	Betreff	Betreffe	subject	A1	-
7312	das	Beweismittel	Beweismittel	evidence	-	-
7313	das	Bildbearbeitungsprogramm	Bildbearbeitungsprogramme	graphics software/image editing software	-	-
7314	der	Bildungsauftrag	Bildungsaufträge	educational mission/mandate	-	-
7315	die	Bleibe	Bleiben	place to stay/lodging	-	-
7316	der	Bodenschatz	Bodenschätze	mineral resource	-	-
7317	die	Böschung	Böschungen	bank/batter/embankment	-	-
7318	das	Bündel	Bündel	bundle	-	-
7319	der	Cyberangriff	Cyberangriffe	cyberattack	-	-
7320	das	Dezibel	—	decibel	-	-
7321	das	Dirndl	Dirndln	dirndl (traditional dress)	-	-
7322	der	Durchblick	Durchblicke	comprehension/perspective/understanding	-	-
7323	die	Durchschnittsnote	Durchschnittsnoten	average grade	-	-
3087	das	Eck	Ecke	corner	B1	-
7325	die	Einkommensteuererklärung	Einkommensteuererklärungen	income tax return	-	-
4499	die	Einsatzbereitschaft	—	readiness/willingness	C1	-
7327	die	Elektrizität	—	current/electricity	B2	-
7328	der	Emittent	Emittenten	issuer	-	weak
7329	das	Erfolgsmodell	Erfolgsmodelle	success model	-	-
7330	die	Evidenz	Evidenzen	evidence/obviousness	-	-
7331	die	Exzellenz	Exzellenzen	excellence/Excellency	-	-
7332	das	Facelift	Facelifts	automotive face-lift/automotive facelift/facelift	-	-
7333	die	Fälligkeit	Fälligkeiten	maturity	C1	-
7334	der	Fallstrick	Fallstricke	pitfall	-	-
7335	der	Familienbesitz	Familienbesitze	family property	-	-
7336	der	Familiennachzug	—	family reunification	-	-
7337	der	Familientag	Familientage	family day	-	-
7338	der	Familienvater	Familienväter	family man	-	-
7339	der	Firmenname	Firmennamen	business name/company name	-	weak
7340	die	Fischart	Fischarten	fish species	-	-
7341	das	Fohlen	Fohlen	foal	-	-
7342	der	Folgetag	Folgetage	following day/next day	-	-
7343	die	Fortbewegung	Fortbewegungen	locomotion	-	-
1640	die	Fotografin	Fotografinnen	photographer (female)	A1	-
7345	die	Fremdsprachenkenntnis	Fremdsprachenkenntnisse	knowledge of foreign languages	-	-
3088	der	Friede	Frieden	peace	B1	weak
7347	der	Gastbeitrag	Gastbeiträge	guest article	-	-
7348	das	Gästehaus	Gästehäuser	guesthouse	-	-
7349	das	Geländer	Geländer	guardrail/handrail/railing	C1	-
7350	die	Geldwäsche	Geldwäschen	money laundering	-	-
4500	der	Gelehrte	Gelehrten	scholar	C1	adjNoun
7352	das	Gesamtsystem	Gesamtsysteme	overall system	-	-
7353	das	Gesundheitsministerium	Gesundheitsministerien	health ministry	-	-
7354	der	Hausherr	Hausherren	head of the household/landlord	-	weak
7355	die	Hefe	Hefen	yeast	-	-
7356	das	Helle	Hellen	Helles	-	adjNoun
7357	der	Industriezweig	Industriezweige	industrial sector	-	-
7358	der	Innenausbau	Innenausbauten	interior fittings/interior finishing	-	-
7359	die	Internetadresse	Internetadressen	internet address	-	-
7360	der	Kapitalertrag	Kapitalerträge	capital gain/investment income/property income	-	-
7361	der	Katheter	Katheter	catheter	-	-
1900	der	Kellner	Kellner	cellarer/cellarman/cellarmaster	A1	-
7363	der	Kernel	Kernels	kernel	-	-
7364	das	Kilowatt	Kilowatt	kilowatt	-	-
7365	das	Kirchenjahr	Kirchenjahre	ecclesiastical year	-	-
4138	die	Kolumne	Kolumnen	column	B2	-
7367	der	Kommunist	Kommunisten	communist/pinko	-	weak
7368	das	Kurhaus	Kurhäuser	spa house	-	-
4502	die	Leistungsbereitschaft	—	willingness to perform/motivation	B2	-
7370	der	Lenker	Lenker	handlebars/driver	-	-
7371	die	Lyrik	—	poem/poetry	B2	-
7372	die	Medienwissenschaft	Medienwissenschaften	media studies	-	-
7373	das	Megabyte	Megabyte	megabyte	-	-
4506	die	Mine	Minen	lead/mina/mine	C1	-
7375	die	Mitleidenschaft	—	being affected/harm suffered	-	-
7376	die	Mündung	Mündungen	estuary/muzzle/river mouth	-	-
7377	der	Nährboden	Nährböden	nutrient medium	-	-
7378	das	Nebengebäude	Nebengebäude	adjoining building/annex/annexe	-	-
7379	die	Neurochirurgie	—	neurosurgery	-	-
7380	die	Notfallversorgung	Notfallversorgungen	emergency care	-	-
4139	die	Notsituation	Notsituationen	emergency situation	B2	-
7382	das	Novum	Nova	novelty	-	-
4507	die	Nuance	Nuancen	nuance	C1	-
7384	die	Orchidee	Orchideen	orchid	-	-
7385	die	Pedale	Pedalen	pedal	-	-
7386	das	Peeling	Peelings	exfoliation	C1	-
7387	die	Philologie	Philologien	philology	-	-
7388	das	Planetarium	Planetarien	planetarium	-	-
7389	das	Porto	Portos	postage	-	-
7390	die	Preisliste	Preislisten	price list	-	-
7391	das	Programmheft	Programmhefte	programme booklet	-	-
7392	die	Prostitution	—	prostitution	-	-
1653	die	Pünktlichkeit	—	punctuality	A1	-
7394	die	Rangfolge	Rangfolgen	hierarchy/order of precedence/order of priority	-	-
7395	der	Realismus	Realismen	realism	-	-
7396	das	Regenwetter	—	rainy weather	-	-
7397	der	Reisebus	Reisebusse	coach/tour bus	-	-
7398	die	Reiseleitung	Reiseleitungen	tour guide/tour management	-	-
7399	die	Rekrutierung	Rekrutierungen	recruitment	-	-
7400	die	Religionsfreiheit	Religionsfreiheiten	freedom of religion	-	-
7401	die	Reproduktion	Reproduktionen	reproduction	-	-
7402	die	Restriktion	Restriktionen	restriction	-	-
7403	der	Rollator	Rollatoren	Zimmer frame/rollator/walker	-	-
7404	die	Rücksichtnahme	Rücksichtnahmen	consideration/regard	-	-
7405	das	Sample	Samples	sample	-	-
7406	die	Schirmherrin	Schirmherrinnen	patroness	-	-
7407	der	Schneefall	Schneefälle	snowfall	-	-
7408	das	Solarmodul	Solarmodule	PV module/photo-voltaic module/solar panel	-	-
7409	die	Sonde	Sonden	probe/sonde	-	-
7410	der	Sonderfall	Sonderfälle	special case	-	-
7411	der	Sozialpädagoge	Sozialpädagogen	social pedagogue/social worker	-	weak
7412	der	Spieß	Spieße	pike/skewer/spear	-	-
7413	das	Sportgerät	Sportgeräte	sports equipment	-	-
7414	die	Stage	Stages	stage	-	-
7415	der	Stausee	Stauseen	dam/reservoir/storage lake	-	-
7416	der	Streckenabschnitt	Streckenabschnitte	section of route/track section	-	-
7417	der	Synthesizer	Synthesizer	synthesizer	-	-
7418	der	Teamkollege	Teamkollegen	teammate	-	weak
7419	das	Textfeld	Textfelder	input field/text box	-	-
7420	die	Theke	Theken	counter	-	-
7421	das	Transportmittel	Transportmittel	means of transportation	-	-
7422	die	Traueranzeige	Traueranzeigen	obituary/death notice	-	-
7423	das	Turnen	—	gymnastics/physical education	-	-
7424	die	Unterlassung	Unterlassungen	omission	-	-
7425	die	Veräußerung	Veräußerungen	alienation/disposal/sale	-	-
7426	die	Verhaftung	Verhaftungen	arrest/detention	C1	-
7427	der	Verlobte	Verlobten	fiancé	-	adjNoun
7428	die	Verspannung	Verspannungen	tension/muscle tension	-	-
7429	die	Volksabstimmung	Volksabstimmungen	referendum	-	-
7430	der	Webdesigner	Webdesigner	web designer	-	-
7431	der	Welthandel	—	world trade	C1	-
7432	der	Winterdienst	Winterdienste	winter road maintenance	-	-
7433	der	Winterschlaf	—	hibernation	-	-
7434	der	Wirtschaftsbereich	Wirtschaftsbereiche	economic sector	-	-
4508	der	Wissensstand	Wissensstände	level of knowledge	C1	-
1655	das	Würstchen	Würstchen	sausage	A1	-
7437	die	Zählung	Zählungen	count/counting	-	-
4509	der	Zorn	—	anger/fury/rage	C1	-
7439	die	Zusammenlegung	Zusammenlegungen	merger/consolidation	-	-
7440	die	Abfallwirtschaft	Abfallwirtschaften	waste management	-	-
7441	die	Abstraktion	Abstraktionen	abstraction	-	-
7442	der	Adel	—	aristocracy/nobility	-	-
7443	die	Affinität	Affinitäten	affinity	-	-
7444	die	Akne	Aknen	acne	-	-
7445	die	Altersarmut	—	old-age poverty/poverty among the elderly/poverty in old age	-	-
7446	der	Angelpunkt	Angelpunkte	crucial point/fulcrum/hub	-	-
1657	der	Apfelsaft	Apfelsäfte	apple juice	A1	-
7448	der	Arbeitsraum	Arbeitsräume	workspace/workroom	C1	-
7449	die	Arbeitsteilung	Arbeitsteilungen	division of labour	-	-
7450	das	Asylrecht	Asylrechte	asylum law/right of asylum/rights of asylum	-	-
7451	der	Auslauf	Ausläufe	outlet/discharge	-	-
7452	der	Bauhof	Bauhöfe	public works yard	-	-
7453	der	Baumeister	Baumeister	master builder	-	-
7454	das	Beamtenverhältnis	Beamtenverhältnisse	civil servant status	-	-
7455	die	Beerdigung	Beerdigungen	burial/funeral	C1	-
7456	die	Berufsberatung	Berufsberatungen	career counseling/careers advice	-	-
7457	die	Berufsunfähigkeit	Berufsunfähigkeiten	occupational disability	-	-
4140	der	Bildband	Bildbände	illustrated book	B2	-
7459	die	Blutprobe	Blutproben	blood sample/blood test	-	-
7460	die	Brühe	Brühen	broth	-	-
7461	der	Busbahnhof	Busbahnhöfe	bus terminal	-	-
7462	die	Currywurst	Currywürste	curried sausage	C1	-
7463	der	Diplomat	Diplomaten	diplomat/diplomatist	-	weak
7464	der	Distributor	Distributoren	distributor	-	-
7465	die	Dorfgemeinschaft	Dorfgemeinschaften	village community	-	-
4510	der	Drang	Dränge	urge	C1	-
7467	der	Drehort	Drehorte	filming location	-	-
7468	die	Drehzahl	Drehzahlen	rotational speed	-	-
3089	die	Drogerie	Drogerien	drugstore	B1	-
7470	das	Durchschnittsalter	Durchschnittsalter	average age/mean age	-	-
7471	das	Eindringen	—	infiltration/intrusion/invasion	-	-
7472	die	Einkaufsstraße	Einkaufsstraßen	shopping street	-	-
7473	die	Einnahmequelle	Einnahmequellen	source of income	-	-
1658	der	Elektriker	Elektriker	electrician	A1	-
7475	die	Endrunde	Endrunden	final round	-	-
7476	das	Entertainment	Entertainments	entertainment	-	-
7477	die	Entwicklungshilfe	Entwicklungshilfen	development aid	-	-
7478	das	Entwicklungsziel	Entwicklungsziele	development aim	-	-
7479	die	Erbschaft	Erbschaften	estate	-	-
7480	die	Erscheinungsform	Erscheinungsformen	manifestation/form of appearance	-	-
7481	die	Euphorie	Euphorien	euphoria	-	-
7482	der	Fachartikel	Fachartikel	specialist article/trade article	-	-
874	der	Familienname	Familiennamen	family name/last name/surname	A1	weak
7484	das	Familienrecht	Familienrechte	family law	-	-
7485	die	Fantasy	—	fantasy	-	-
7486	die	Feinheit	Feinheiten	delicacy/fineness/intricacies	-	-
7487	das	Fernglas	Ferngläser	binoculars/field glasses	-	-
7488	das	Feuchtgebiet	Feuchtgebiete	wetland	-	-
7489	das	Finanzinstitut	Finanzinstitute	financial institution	-	-
7490	der	Finder	Finder	finder	-	-
7491	die	Fluktuation	Fluktuationen	fluctuation	-	-
7492	die	Folsäure	—	folic acid	-	-
7493	der	Fraktionsvorsitzende	Fraktionsvorsitzenden	parliamentary group chair	-	adjNoun
7494	die	Frauenärztin	Frauenärztinnen	gynaecologist (female)	-	-
7495	der	Fußballplatz	Fußballplätze	soccer field	-	-
7496	der	Gebäudeteil	Gebäudeteile	part of a building	-	-
7497	die	Gedenkkerze	Gedenkkerzen	memorial candle	-	-
7498	das	Gegentor	Gegentore	goal conceded	-	-
7499	die	Gemeinschaftsunterkunft	Gemeinschaftsunterkünfte	community accommodation	-	-
7500	der	Genießer	Genießer	connoisseur/one who enjoys	-	-
7501	die	Geothermie	—	geothermal power/geothermy	-	-
7502	das	Gesellschaftsspiel	Gesellschaftsspiele	parlour game/party game	-	-
7503	der	Gesundheitsdienst	Gesundheitsdienste	health service	-	-
7504	der	Grundpreis	Grundpreise	basis price	-	-
7505	die	Gynäkologie	—	gynaecology/gynecology	-	-
7506	das	Händchen	Händchen	little hand/knack	-	-
7507	das	Handgepäck	—	hand luggage	-	-
7508	der	Hauptsponsor	Hauptsponsoren	main sponsor	-	-
7509	die	Hauswand	Hauswände	house wall	-	-
7510	das	Hexen	Hexene	hexene	-	-
7511	das	Hinweisschild	Hinweisschilder	sign	-	-
7512	die	Implikation	Implikationen	implication	-	-
4511	die	Jahrtausendwende	Jahrtausendwenden	turn of the millennium	C1	-
7514	das	Jugendbuch	Jugendbücher	youth/young adult book	-	-
7515	die	Jugendliteratur	Jugendliteraturen	youth/young adult literature	-	-
7516	der	Jungvogel	Jungvögel	fledgling/young bird	-	-
7517	das	Jurymitglied	Jurymitglieder	jury member	-	-
7518	die	Kammermusik	—	chamber music	-	-
7519	die	Kennung	Kennungen	identifier/call sign	-	-
7520	der	Klebstoff	Klebstoffe	adhesive/glue	-	-
7521	die	Knospe	Knospen	bud	B2	-
7522	der	Koran	Korane	Qur'an	-	-
7523	die	Körpersprache	—	body language	B2	-
7524	die	Korrelation	Korrelationen	association/correlation	-	-
7525	der	Kragen	Kragen	collar	-	-
7526	die	Krönung	Krönungen	coronation/crowning	-	-
7527	die	Kunstausstellung	Kunstausstellungen	art exhibition	-	-
7528	die	Lady	Ladys	lady	-	-
7529	die	Langlebigkeit	Langlebigkeiten	longevity	-	-
7530	die	Läuferin	Läuferinnen	runner	-	-
7531	das	Leerzeichen	Leerzeichen	blank/space	-	-
3090	die	Lehrstelle	Lehrstellen	apprenticeship	B1	-
3092	der	Lerner	Lerner	learner	B1	-
7534	das	Lesegerät	Lesegeräte	reader	-	-
7535	der	Linienbus	Linienbusse	regular bus/scheduled bus	C1	-
7536	das	Lösungsmittel	Lösungsmittel	solvent	-	-
7537	der	Luftballon	Luftballons	balloon/toy balloon	-	-
7538	der	Mais	Maise	Indian corn/corn/corn cob	-	-
8257	die	Mangelernährung	—	malnutrition	-	-
8258	das	Marktvolumen	Marktvolumen	market volume	-	-
8259	der	Marktwert	Marktwerte	market value	-	-
8260	die	Meisterprüfung	Meisterprüfungen	master craftsman examination	-	-
4513	das	Methan	—	methane	C1	-
8262	der	Mischwald	Mischwälder	mixed forest/mixed woodland	-	-
8263	der	Mitfahrer	Mitfahrer	passenger/co-driver	-	-
8264	der	Mittelfeldspieler	Mittelfeldspieler	centre/midfielder	-	-
4141	die	Monarchie	Monarchien	monarchy	B2	-
8266	der	Monteur	Monteure	assembler	-	-
8267	das	Musiktheater	Musiktheater	music theatre	-	-
8268	die	Nachahmung	Nachahmungen	imitation/mimicry	-	-
