rank	word	english	cefr	flags
9061	erstmals	for the first time	C1	-
9062	anlässlich	on the occasion of	B2	-
9063	angesichts	in view of	B2	-
9064	mangels	for lack of	C1	-
9065	zumal	especially since	C1	-
9066	zweifellos	undoubtedly	C1	-
9067	zwischendurch	in between/from time to time	B2	-
9068	folgendermaßen	as follows	C1	-
9069	wobei	whereby/although	C1	-
9070	nichtsdestotrotz	nevertheless	C1	-
9071	oftmals	often/frequently	B2	-
9072	weiterhin	still/furthermore	B2	-
9073	inwieweit	to what extent	C1	-
9074	entgegen	contrary to/against	C1	-
9075	wohingegen	whereas	C1	-
9076	demgegenüber	by contrast	C1	-
9077	somit	therefore/thus	C1	-
9078	womit	whereby/with which	C1	-
9079	letztlich	ultimately	C1	-
9080	wodurch	through which/whereby	C1	-
9081	rundum	all around/completely	C1	-
9082	demzufolge	consequently	C1	-
9083	stets	always	B2	-
9084	infolgedessen	as a result	C1	-
9085	weswegen	for which reason/which is why	C1	-
9086	derzeit	currently	B2	-
9087	gekleidet	dressed/clothed	B2	-
9088	daraufhin	after that/thereupon	B2	-
9089	bestehend	existing/current	B2	-
9090	regierend	governing/ruling	B2	-
9091	sicherlich	certainly/surely	B2	-
9092	irritiert	irritated/confused	B2	-
9093	angespannt	tense/strained	B2	-
9094	isoliert	isolated	B2	-
9095	keineswegs	by no means/not at all	B2	-
9096	sozusagen	so to speak	B2	-
9097	jedenfalls	in any case/at any rate	B2	-
9098	einigermaßen	reasonably/somewhat	B2	-
9099	zufolge	according to	B2	-
9100	zutiefst	deeply/profoundly	B2	-
