rank	word	type	praeteritum	perfekt	auxiliary	english	cefr
5336	weitergegeben	regular	-	-	UNSET	pass on	B2
5337	dermaßen	regular	-	-	UNSET	so/to such an extent	B2
5338	ausgeschlafen	regular	-	-	UNSET	sleep in/get enough sleep	B2
5339	durcharbeiten	regular	-	-	UNSET	work through	B2
5340	verpennen	regular	-	-	UNSET	oversleep	B2
5341	vergewissern	regular	-	-	UNSET	make sure	B2
5342	verwählen	regular	-	-	UNSET	dial a wrong number	B2
5343	dran	regular	-	-	UNSET	on it/one's turn	B2
5344	entgegengesehen	regular	-	-	UNSET	look forward to	B2
5345	ungeschlagen	regular	-	-	UNSET	unbeaten	B2
5346	runterfallen	irregular	fiel runter	runtergefallen	sein	fall off	B2
5347	ausrauben	regular	-	-	UNSET	rob	B2
5348	erfolgen	regular	-	-	UNSET	take place	B2
5349	vorausgegangen	regular	-	-	UNSET	precede/go before	B2
5350	aufdrücken	regular	-	-	UNSET	press on	B2
5351	aufgeschwungen	regular	-	-	UNSET	swing open	B2
5352	besehen	irregular	besah sich	sich	haben	inspect/view	B2
5353	aufreißen	irregular	riss auf	aufgerissen	haben	tear open	B2
5354	wegkommen	irregular	kam weg	weggekommen	sein	get away	B2
5355	aufliegen	regular	-	-	UNSET	lie on	B2
5356	aufgelegen	regular	-	-	UNSET	lie on/rest on	B2
5357	hinausgetragen	regular	-	-	UNSET	carry out/carry outside	B2
5358	vorangegangen	regular	-	-	UNSET	precede/go ahead	B2
5359	zurückgegangen	regular	-	-	UNSET	decrease/go back	B2
5360	zuschlagen	irregular	schlug zu	zugeschlagen	haben	strike	B2
5361	verwiesen	regular	-	-	UNSET	refer to/expel	B2
5362	zurückgegeben	regular	-	-	UNSET	return/give back	B2
5363	ereignen	regular	-	-	UNSET	occur	B2
5364	auseinandergerissen	regular	-	-	UNSET	tear apart	B2
5365	ausreisen	regular	-	-	UNSET	depart	B2
5366	beigetragen	regular	-	-	UNSET	contribute	B2
5367	zusammengetragen	regular	-	-	UNSET	compile/gather together	B2
5368	rotschämen	regular	-	-	UNSET	blush with shame	B2
5369	abgeschrieben	regular	-	-	UNSET	copy/write off	B2
5370	geschmissen	regular	-	-	UNSET	throw	B2
5371	entlaufen	irregular	entlief	entlaufen	sein	run away	B2
5372	hinterherhinken	regular	-	-	UNSET	lag behind	B2
5373	untertreiben	irregular	untertrieb	untertrieben	haben	understate	B2
5374	einpflanzen	regular	-	-	UNSET	plant	B2
5375	sträuben	regular	-	-	UNSET	bristle	B2
5376	zugekommen	regular	-	-	UNSET	come to/reach	B2
5377	vorgesprochen	regular	-	-	UNSET	audition/present oneself	B2
5378	wiedergetroffen	regular	-	-	UNSET	meet again	B2
5379	zurufen	irregular	rief zu	zugerufen	haben	shout	C1
5380	davongelaufen	regular	-	-	UNSET	run away	C1
5381	entschleunigen	regular	-	-	UNSET	decelerate	C1
5382	positionieren	regular	-	-	UNSET	position	C1
5383	vorgekommen	regular	-	-	UNSET	occur/come up	C1
5384	praktizieren	regular	-	-	UNSET	practise	C1
5385	umschrieben	regular	-	-	UNSET	paraphrase/describe indirectly	C1
5386	entsperren	regular	-	-	UNSET	unlock	C1
5387	unterschieden	regular	-	-	UNSET	distinguish/differentiate	C1
5388	weggebrochen	regular	-	-	UNSET	break away	C1
5389	umgangen	regular	-	-	UNSET	bypass/avoid	C1
5390	eingehalten	regular	-	-	UNSET	comply with/observe	C1
5391	gesellen	regular	-	-	UNSET	join	C1
5392	angesprochen	regular	-	-	UNSET	address/mention	C1
5393	eingesehen	regular	-	-	UNSET	realise/inspect	C1
5394	mitgestalten	regular	-	-	UNSET	co-design	C1
5395	beheizen	regular	-	-	UNSET	heat	C1
5396	nachgekommen	regular	-	-	UNSET	comply with/follow up on	C1
5397	aufgegossen	regular	-	-	UNSET	infuse/pour on	C1
5398	aufkochen	regular	-	-	UNSET	boil up/bring to the boil	C1
5399	brühen	regular	-	-	UNSET	brew	C1
5400	nachgelassen	regular	-	-	UNSET	ease/let up	C1
5401	zurückgerufen	regular	-	-	UNSET	call back/recall	C1
5402	ausgefallen	regular	-	-	UNSET	fail/be cancelled	C1
5403	angegriffen	regular	-	-	UNSET	attack	C1
5404	wehren	regular	-	-	UNSET	defend	C1
5405	aufgegriffen	regular	-	-	UNSET	take up/pick up	C1
5406	dagestanden	regular	-	-	UNSET	stand there	C1
5407	umformen	regular	-	-	UNSET	reshape	C1
5408	angeklungen	regular	-	-	UNSET	sound/resonate	C1
5409	erschienen	regular	-	-	UNSET	appear/be published	C1
5410	fortan	regular	-	-	UNSET	henceforth/from then on	C1
5411	hervorgehoben	regular	-	-	UNSET	emphasise/highlight	C1
5412	aufgestiegen	regular	-	-	UNSET	ascend/rise	C1
5413	aufgewachsen	regular	-	-	UNSET	grow up	C1
5414	aufgenommen	regular	-	-	UNSET	record/take up/admit	C1
5415	herausfließen	regular	-	-	UNSET	flow out	C1
5416	mitgerissen	regular	-	-	UNSET	carry away/sweep along	C1
5417	konservatorien	regular	-	-	UNSET	conservatories	C1
5418	weiterentwickeln	regular	-	-	UNSET	develop further	C1
5419	abgeraten	regular	-	-	UNSET	advise against	C1
5420	geboten	regular	-	-	UNSET	offer/provide	C1
5421	gewonnen	regular	-	-	UNSET	win/gain	C1
5422	verargumentieren	regular	-	-	UNSET	argue	C1
5423	vollzogen	regular	-	-	UNSET	complete/carry out	C1
5424	gegangen	regular	-	-	UNSET	go	C1
5425	offengestanden	regular	-	-	UNSET	frankly	C1
5426	überwogen	regular	-	-	UNSET	outweigh/predominate	C1
5427	vorgezogen	regular	-	-	UNSET	bring forward/prefer	C1
5428	ausbügeln	regular	-	-	UNSET	iron out	C1
5429	gewachsen	regular	-	-	UNSET	grow/be equal to	C1
5430	dageboten	regular	-	-	UNSET	offer/present	C1
5431	einstürmen	regular	-	-	UNSET	storm in	C1
5432	hindurchgelangen	regular	-	-	UNSET	get through	C1
5433	vorgegeben	regular	-	-	UNSET	specify/set/give	C1
5434	beinhalten	regular	-	-	UNSET	include	C1
5435	durchgefallen	regular	-	-	UNSET	fail	C1
5436	eingenommen	regular	-	-	UNSET	take in/take up	C1
5437	strukturieren	regular	-	-	UNSET	structure	A2
5438	verzetteln	regular	-	-	UNSET	get bogged down	C1
5439	erklommen	regular	-	-	UNSET	climb	C1
5440	angestiegen	regular	-	-	UNSET	increase/rise	C1
5441	ausgestanden	regular	-	-	UNSET	get through/be over	C1
5442	anfordern	regular	-	-	UNSET	request/demand	C1
5443	enhalten	regular	-	-	UNSET	contain/include	C1
5444	entpuppen	regular	-	-	UNSET	turn out	C1
5445	erwiesen	regular	-	-	UNSET	prove/turn out to be	C1
5446	hinauswollen	regular	-	-	UNSET	want to go out	C1
5447	losgeworden	regular	-	-	UNSET	get rid of	C1
5448	mäkeln	regular	-	-	UNSET	criticise	C1
5449	zugestanden	regular	-	-	UNSET	concede/grant	C1
5450	anmahnen	regular	-	-	UNSET	admonish	C1
5451	einfordern	regular	-	-	UNSET	claim	C1
5452	gutgeheißen	regular	-	-	UNSET	approve	C1
5453	vorfinanzieren	regular	-	-	UNSET	pre-finance	C1
5454	zweckgebunden	regular	-	-	UNSET	earmarked/restricted to a purpose	C1
5455	herangegangen	regular	-	-	UNSET	approach	C1
5456	zusammenkriegen	regular	-	-	UNSET	get together	C1
5457	verblieben	regular	-	-	UNSET	remain	C1
5458	zusammenhaben	regular	-	-	UNSET	have together	C1
5459	herumirren	regular	-	-	UNSET	wander around	C1
5460	vorangetrieben	regular	-	-	UNSET	drive forward/advance	C1
5461	firmeneigen	regular	-	-	UNSET	company-owned/in-house	C1
5462	verzweigen	regular	-	-	UNSET	branch out	C1
5463	abgenommen	regular	-	-	UNSET	remove/decrease/take off	C1
5464	aufgegeben	regular	-	-	UNSET	abandon/give up/assign	C1
5465	aufgehoben	regular	-	-	UNSET	cancel/lift/pick up/save	C1
5466	aufraffen	regular	-	-	UNSET	pull oneself together	C1
5467	aufgeschoben	regular	-	-	UNSET	postpone	C1
5468	geschwunden	regular	-	-	UNSET	dwindle	C1
5469	gestoßen	regular	-	-	UNSET	bump/push/come across	C1
5470	verpuffen	regular	-	-	UNSET	fizzle out	C1
5471	honorieren	regular	-	-	UNSET	honour	C1
5472	überleiten	regular	-	-	UNSET	transition	C1
5473	weiterleben	regular	-	-	UNSET	live on	C1
5474	hinaufgetragen	regular	-	-	UNSET	carry up	C1
5475	nachgewiesen	regular	-	-	UNSET	prove/demonstrate	C1
5476	aufgeworfen	regular	-	-	UNSET	raise/throw up	C1
5477	eingewiesen	regular	-	-	UNSET	brief/instruct/admit	C1
5478	entsprochen	regular	-	-	UNSET	correspond to/meet	C1
5479	heran	regular	-	-	UNSET	close/near/approaching	C1
5480	hineinschaufeln	regular	-	-	UNSET	shovel in	C1
5481	vorbeigefahren	regular	-	-	UNSET	drive past/pass by	C1
5482	zulasten	regular	-	-	UNSET	at the expense of	C1
5483	aufgezogen	regular	-	-	UNSET	raise/wind up/open	C1
5484	wärmen	regular	-	-	UNSET	warm	C1
5485	zugebissen	regular	-	-	UNSET	bite	C1
5486	zukaufen	regular	-	-	UNSET	buy in	C1
5487	abknabbern	regular	-	-	UNSET	nibble off	C1
5488	ansonsten	regular	-	-	UNSET	otherwise	C1
5489	aufbessern	regular	-	-	UNSET	improve	C1
5490	ausschöpfen	regular	-	-	UNSET	utilise	C1
5491	hingucken	regular	-	-	UNSET	look	C1
5492	geschworen	regular	-	-	UNSET	swear	C1
5493	vorliegen	irregular	lag vor	vorgelegen	sein	available	C1
5494	festgehalten	regular	-	-	UNSET	hold onto/record	C1
5495	mitgegeben	regular	-	-	UNSET	give to take along/pass on	C1
5496	anmalen	regular	-	-	UNSET	paint	C1
5497	ausloggen	regular	-	-	UNSET	log out	C1
5498	bekritzeln	regular	-	-	UNSET	scribble on	C1
5499	bezwungen	regular	-	-	UNSET	conquer/overcome	C1
5500	einstreuen	regular	-	-	UNSET	sprinkle in	C1
5501	erbeuten	regular	-	-	UNSET	capture	C1
5502	missglücken	regular	-	-	UNSET	fail	C1
5503	zugewiesen	regular	-	-	UNSET	assign	C1
5504	kostümieren	regular	-	-	UNSET	dress up/costume	C1
5505	mitgehalten	regular	-	-	UNSET	keep up	C1
5506	aufgedunsen	regular	-	-	UNSET	bloated	C1
5507	aufspringen	regular	-	-	UNSET	jump up/spring open	C1
5508	erschauern	regular	-	-	UNSET	shiver	C1
5509	überallhin	regular	-	-	UNSET	everywhere/to everywhere	C1
5510	verschlungen	regular	-	-	UNSET	devour/entwine	C1
5511	totlachen	regular	-	-	UNSET	laugh oneself silly/laugh oneself to death	C1
5512	ausgebrochen	regular	-	-	UNSET	break out	C1
5513	mitgegessen	regular	-	-	UNSET	eat along/also eat	C1
5514	mitlächeln	regular	-	-	UNSET	smile along	C1
5515	nachgegangen	regular	-	-	UNSET	follow up/pursue	C1
5516	einparken	regular	-	-	UNSET	park	C1
5517	verbummeln	regular	-	-	UNSET	fritter away	C1
5518	zurückschalten	regular	-	-	UNSET	switch back	C1
5519	breitmachen	regular	-	-	UNSET	spread out/take up space	C1
5520	durchbeißen	regular	-	-	UNSET	bite through	C1
5521	freinehmen	regular	-	-	UNSET	take time off	C1
5522	durchgehalten	regular	-	-	UNSET	hold out/persevere	C1
5523	individualisieren	regular	-	-	UNSET	individualise	C1
5524	einüben	regular	-	-	UNSET	practise	C1
5525	hinausposaunen	regular	-	-	UNSET	trumpet out	C1
5526	versperren	regular	-	-	UNSET	block	C1
5527	weggelassen	regular	-	-	UNSET	omit/leave out	C1
5528	ausgerissen	regular	-	-	UNSET	tear out/run away	C1
5529	hinauswachsen	regular	-	-	UNSET	outgrow	C1
5530	ausgehalten	regular	-	-	UNSET	endure/withstand	C1
5531	ausfeilen	regular	-	-	UNSET	file smooth/refine	C1
5532	ausgelesen	regular	-	-	UNSET	read out/select	C1
5533	dagesessen	regular	-	-	UNSET	sit there	C1
5534	herumreisen	regular	-	-	UNSET	travel around	C1
5535	verhelfen	regular	-	-	UNSET	help	C1
5536	verholfen	regular	-	-	UNSET	help someone achieve/obtain	C1
5537	wegsperren	regular	-	-	UNSET	lock away	C1
5538	ablesen	irregular	las ab	abgelesen	haben	read off	A2
5539	belesen	regular	-	-	UNSET	well-read	C1
5540	näherkommen	regular	-	-	UNSET	get closer	C1
5541	überbewerten	regular	-	-	UNSET	overestimate	C1
5542	einsenden	regular	-	-	UNSET	send in	C1
5543	eingetroffen	regular	-	-	UNSET	arrive	C1
5544	flottmachen	regular	-	-	UNSET	get ready/repair/refloat	C1
5545	vorbeirasen	regular	-	-	UNSET	speed past	C1
5546	weitergefahren	regular	-	-	UNSET	drive on/continue driving	C1
5547	zurückdenken	regular	-	-	UNSET	think back	C1
5548	rätseln	regular	-	-	UNSET	puzzle	C1
5549	überlagern	regular	-	-	UNSET	overlay	C1
5550	zusammenschweißen	regular	-	-	UNSET	weld together	C1
5551	zuteilen	regular	-	-	UNSET	allocate	C1
5552	schönfärben	regular	-	-	UNSET	whitewash	C1
5553	einordnen	regular	-	-	UNSET	categorise	C1
5554	weitererzählen	regular	-	-	UNSET	retell	C1
5555	dokumentieren	regular	-	-	UNSET	document	C1
5556	gegensteuern	regular	-	-	UNSET	counteract	C1
5557	erschlossen	regular	-	-	UNSET	open up/develop; infer	C1
5558	zusammenfegen	regular	-	-	UNSET	sweep together	C1
5559	aufgesprungen	regular	-	-	UNSET	jump up/spring open	C1
5560	danebenstellen	regular	-	-	UNSET	place next to it	C1
5561	hochschauen	regular	-	-	UNSET	look up	C1
5562	pieksen	regular	-	-	UNSET	prick	C1
5563	wasserfarben	regular	-	-	UNSET	watercolours	C1
5564	weggegangen	regular	-	-	UNSET	leave/go away	C1
5565	zunicken	regular	-	-	UNSET	nod	C1
5566	zurücknicken	regular	-	-	UNSET	nod back	C1
5567	überhandgenommen	regular	-	-	UNSET	get out of hand/become rampant	C1
5568	weggezogen	regular	-	-	UNSET	move away	C1
5569	anheimgefallen	regular	-	-	UNSET	fall prey to	C1
5570	hineinleben	regular	-	-	UNSET	settle into/get used to	C1
5571	mitsprechen	regular	-	-	UNSET	speak along; have a say	A1
5572	mitlesen	regular	-	-	UNSET	to read along	A1
5573	nachsprechen	regular	-	-	UNSET	to repeat	A1
5574	freihaben	regular	-	-	UNSET	have time off/have the day off	A1
5575	zusammenpassen	regular	-	-	UNSET	to fit together	A1
5576	drankommen	regular	-	-	UNSET	to have one's turn	A1
5577	möchten	regular	-	-	UNSET	to want	A1
5578	einsammeln	regular	-	-	UNSET	collect/gather up	A1
5579	rausgehen	regular	-	-	UNSET	to go outside	A1
5580	weiterhören	regular	-	-	UNSET	continue listening	A1
5581	zuhaben	regular	-	-	UNSET	to be closed	A1
5582	zurückfahren	regular	-	-	UNSET	to drive back	A1
5583	zurückfinden	regular	-	-	UNSET	find one's way back	A1
