rank	word	english	cefr	flags
6982	pornographisch	pornographic	-	-
6983	positivistisch	positivist	-	-
6984	postmenopausal	postmenopausal	-	-
6985	präfrontal	prefrontal	-	-
6986	präzisiert	specified more precisely	-	-
6987	preisintensiv	expensive/price-intensive	-	-
6988	preisreduziert	reduced in price	-	-
6989	profitorientiert	for-profit	-	-
6990	prognostizierbar	predictable	-	-
6991	prosozial	prosocial	-	-
6992	protektiv	protective	-	-
6993	provenzalisch	provençal	-	-
6994	provinziell	provincial	-	-
6995	pseudoreligiös	pseudoreligious	-	-
6996	pseudowissenschaftlich	pseudoscientific	-	-
6997	psychoanalytisch	psychoanalytic/psychoanalytical	-	-
6998	psychodynamisch	psychodynamic	-	-
6999	pulverförmig	powdered/powdery	-	-
7000	puritanisch	puritanical	-	-
