rank	word	english	cefr	flags
2071	überfällig	inopportune/late/overdue	-	-
2072	unliebsam	unwelcome/undesirable	-	-
2073	unschuldig	innocent/virginal	C1	-
2074	vorbehaltlich	subject to/with reservation	-	-
2075	wahlberechtigt	entitled to vote	-	-
2076	zweifelhaft	doubtful/dubious	-	-
2077	zweiwöchig	two-week	-	-
2078	aktiviert	activated	-	-
2079	baldig	speedy	-	-
2080	bedingungslos	unconditional	-	-
2081	diskriminierend	discriminating/discriminatory	B2	-
2082	doof	daft/dull	A1	-
2083	eingelegt	pickled	-	-
2084	eiskalt	cold/cold blooded/freezing	-	-
2085	erfolgversprechend	promising	-	-
2086	erwerbstätig	gainfully employed	-	-
2087	essbar	eatable/edible	-	-
2088	extremistisch	extremist	-	-
2089	flüchtig	ephemeral/fleeting/fugitive	-	-
2090	frischgebacken	emergent/fledgeling/fledgling	-	-
2091	kolonial	colonial	-	-
2092	kosmisch	cosmic	-	-
2093	lettisch	Latvian	-	-
2094	mehrwöchig	lasting several weeks	-	-
2095	metallisch	metallic	-	-
2096	mitverantwortlich	co-responsible/jointly responsible	B2	-
2097	nervös	jittery/jumpy/nervous	A2	-
2098	nostalgisch	nostalgic	-	-
2099	protestantisch	protestant	-	-
2100	thüringisch	Thuringian	-	-
