rank	word	english	cefr	flags
2781	halbstündig	half-hour	-	-
2782	hellblau	light blue	C1	-
2783	hochbegabt	intellectually gifted	C1	-
2784	holprig	bumpy/doggerel/halting	-	-
2785	investiv	investment-related	-	-
2786	kontrollierbar	controllable	-	-
2787	lieferbar	available	-	-
2788	manipuliert	manipulated	-	-
2789	meisterhaft	brilliantly/expertly/in masterly fashion	-	-
2790	namentlich	by name	-	-
2791	niederschwellig	low-threshold/easily accessible	-	-
2792	oberbayerisch	Upper Bavarian	-	-
2793	oberfränkisch	Upper Franconian	-	-
2794	pittoresk	picturesque	-	-
2795	plattdeutsch	Low German	-	-
2796	pompös	pompous	-	-
2797	porös	porous	-	-
2798	rechtsradikal	far-right/radically right-wing	-	-
2799	retrospektiv	retrospective	-	-
2800	riesengroß	gigantic/huge	C1	-
