rank	word	english	cefr	flags
4876	wehrhaft	fortified	-	-
4877	weißlich	whitish	-	-
4878	weltfremd	unworldly	-	-
4879	widerlich	abhorrent/disgusting/nauseating	-	-
4880	windstill	calm/windless	-	-
4881	wirbellos	invertebrate/without a backbone	-	-
4882	wirr	confused/muddled/tangled	-	-
4883	zentralistisch	centralist	-	-
4884	zerbrochen	broken/cracked	-	-
4885	zimperlich	squeamish/squeamishly	-	-
4886	zögernd	hesitant	-	-
4887	zuckersüß	saccharine	-	-
4888	zweifarbig	two-coloured	-	-
4889	zweigeteilt	bipartite/divided/split	-	-
4890	zweiminütig	two-minute	-	-
4891	zweistöckig	two-storey	-	-
4892	zylindrisch	cylindrical/cylindrically	-	-
4893	abgrenzbar	definable/delimitable/estimable	-	-
4894	abscheulich	abominable/despicable/heinous	-	-
4895	abtrünnig	apostate/renegade/schismatical	-	-
4896	abwesend	absent	B1	-
4897	achtköpfig	eight-person	-	-
4898	achtseitig	eight-page/eight-sided/octagonal	-	-
4899	adrett	clean/friendly/neat	-	-
4900	aerob	aerobic	-	-
