rank	word	english	cefr	flags
5576	sechsfach	sixfold	-	notDeclinable
5577	sechsspurig	six-lane	-	-
5578	seelenruhig	placid	-	-
5579	selbstgefällig	complacent/smug	-	-
5580	selbstgerecht	self-righteous	-	-
5581	selbsttragend	self-supporting	-	-
5582	senegalesisch	Senegalese	-	-
5583	siebent	seventh	-	notDeclinable
5584	silbrig	silvern/silvery	-	-
5585	smaragdgrün	emerald green/teal	-	-
5586	sokratisch	Socratic	-	-
5587	solarbetrieben	solar-powered	-	-
5588	sonnendurchflutet	sun-drenched	-	-
5589	sortenrein	authentic/genuine/homogeneous	-	-
5590	spätsommerlich	late summer	-	-
5591	spielentscheidend	game-deciding	-	-
5592	spinal	spinal	-	-
5593	staatstragend	supportive of the state/establishment-minded	-	-
5594	stadtbekannt	well-known throughout the city	-	-
5595	stalinistisch	Stalinist	-	-
5596	stenographisch	stenographic/shorthand	-	-
5597	sterbenskrank	mortally ill	-	-
5598	stichpunktartig	in bullet points	-	-
5599	stichwortartig	in keywords/briefly	-	-
5600	stromlinienförmig	streamlined	-	-
